ID,Day,Month,Year,Type,Gender
2018B0001271,1,1,2018,0,1
2018B0001272,1,1,2018,0,0
2018B0001273,1,1,2018,0,0
2018B0001274,1,1,2018,0,0
2018B0001223,1,1,2018,0,1
2018B0001224,1,1,2018,0,1
2018B0001225,1,1,2018,0,0
2018B0001297,1,1,2018,0,0
2018B0001298,1,1,2018,0,0
2018B0001299,1,1,2018,0,0
2018B0001301,1,1,2018,0,1
2018B0001229,1,1,2018,0,0
2018B0002061,1,1,2018,0,0
2018B0002063,1,1,2018,0,0
2018B0002065,1,1,2018,0,0
2018B0002067,1,1,2018,0,0
2018B0002089,1,1,2018,0,0
2018B0002086,1,1,2018,0,0
2018B0002131,1,1,2018,0,0
2018B0002153,1,1,2018,0,0
2018B0001345,1,1,2018,0,0
2018B0001347,1,1,2018,0,0
2018B0001348,1,1,2018,0,0
2018B0001350,1,1,2018,0,0
2018B0001373,1,1,2018,0,0
2018B0001411,1,1,2018,0,0
2018B0001425,1,1,2018,0,0
2018B0001445,1,1,2018,0,0
2018B0001449,1,1,2018,0,0
2018B0001452,1,1,2018,0,0
2018B0001457,1,1,2018,0,0
2018B0001460,1,1,2018,0,1
2018B0001463,1,1,2018,0,1
2018B0001465,1,1,2018,0,0
2018B0001470,1,1,2018,0,1
2018B0002163,1,1,2018,0,0
2018B0002216,1,1,2018,0,1
2018B0001472,1,1,2018,0,0
2018B0001475,1,1,2018,0,0
2018B0001495,1,1,2018,0,1
2018B0005170,1,1,2018,0,0
2018B0002436,1,1,2018,0,0
2018B0002458,1,1,2018,0,0
2018B0002461,1,1,2018,0,1
2018B0002466,1,1,2018,0,1
2018B0002499,1,1,2018,0,0
2018B0002560,1,1,2018,0,1
2018B0002561,1,1,2018,0,1
2018B0002562,1,1,2018,0,0
2018B0002563,1,1,2018,0,0
2018B0002564,1,1,2018,0,1
2018B0002565,1,1,2018,0,0
2018B0002637,1,1,2018,0,0
2018B0002703,1,1,2018,0,0
2018B0006210,1,1,2018,0,0
2018B0003155,1,1,2018,0,0
2018B0003188,1,1,2018,0,1
2018B0003823,1,1,2018,0,1
2018D0000998,1,1,2018,1,1
2018D0001012,1,1,2018,1,1
2018D0001047,1,1,2018,1,0
2018D0000109,1,1,2018,1,0
2018D0000110,1,1,2018,1,0
2018D0000114,1,1,2018,1,0
2018D0000115,1,1,2018,1,0
2018D0000116,1,1,2018,1,0
2018D0000117,1,1,2018,1,0
2018D0000118,1,1,2018,1,0
2018D0000119,1,1,2018,1,0
2018D0000120,1,1,2018,1,0
2018D0000121,1,1,2018,1,0
2018D0000122,1,1,2018,1,0
2018D0000124,1,1,2018,1,0
2018D0000125,1,1,2018,1,0
2018D0000126,1,1,2018,1,0
2018D0000127,1,1,2018,1,1
2018D0000128,1,1,2018,1,0
2018D0000129,1,1,2018,1,0
2018D0000130,1,1,2018,1,1
2018D0000131,1,1,2018,1,1
2018D0000112,1,1,2018,1,0
2018D0000133,1,1,2018,1,0
2018D0000135,1,1,2018,1,1
2018D0000136,1,1,2018,1,0
2018D0000139,1,1,2018,1,0
2018D0000140,1,1,2018,1,0
2018D0000147,1,1,2018,1,0
2018D0000148,1,1,2018,1,1
2018D0000149,1,1,2018,1,1
2018D0000150,1,1,2018,1,0
2018D0000151,1,1,2018,1,1
2018D0000152,1,1,2018,1,1
2018D0000142,1,1,2018,1,1
2018D0000145,1,1,2018,1,0
2018D0000181,1,1,2018,1,1
2018D0000199,1,1,2018,1,1
2018D0001098,1,1,2018,1,0
2018D0001107,1,1,2018,1,1
2018D0001136,1,1,2018,1,0
2018D0001137,1,1,2018,1,1
2018D0001125,1,1,2018,1,1
2018D0001185,1,1,2018,1,0
2018D0001133,1,1,2018,1,0
2018D0000010,1,1,2018,1,0
2018D0000012,1,1,2018,1,1
2018D0000031,1,1,2018,1,1
2018D0000092,1,1,2018,1,0
2018D0000093,1,1,2018,1,1
2018D0000094,1,1,2018,1,0
2018D0000095,1,1,2018,1,0
2018D0000096,1,1,2018,1,0
2018D0000100,1,1,2018,1,0
2018D0000102,1,1,2018,1,0
2018D0000105,1,1,2018,1,0
2018D0000107,1,1,2018,1,1
2018D0000291,1,1,2018,1,0
2018D0000287,1,1,2018,1,1
2018D0000284,1,1,2018,1,0
2018D0000308,1,1,2018,1,0
2018D0000309,1,1,2018,1,1
2018D0000319,1,1,2018,1,1
2018D0000351,1,1,2018,1,1
2018D0000352,1,1,2018,1,0
2018D0000353,1,1,2018,1,0
2018D0000358,1,1,2018,1,0
2018D0000360,1,1,2018,1,0
2018D0000364,1,1,2018,1,0
2018D0000366,1,1,2018,1,0
2018D0001280,1,1,2018,1,0
2018D0001315,1,1,2018,1,1
2018D0001333,1,1,2018,1,1
2018D0001334,1,1,2018,1,0
2018D0002836,1,1,2018,1,0
2018D0002893,1,1,2018,1,0
2018D0001340,1,1,2018,1,0
2018D0001341,1,1,2018,1,0
2018D0001350,1,1,2018,1,0
2018D0001351,1,1,2018,1,0
2018D0001356,1,1,2018,1,0
2018D0000446,1,1,2018,1,1
2018D0000489,1,1,2018,1,0
2018D0000507,1,1,2018,1,0
2018D0000536,1,1,2018,1,0
2018D0000549,1,1,2018,1,1
2018D0000552,1,1,2018,1,0
2018D0000556,1,1,2018,1,1
2018D0000694,1,1,2018,1,1
2018D0000695,1,1,2018,1,0
2018D0000742,1,1,2018,1,1
2018D0000743,1,1,2018,1,0
2018D0000746,1,1,2018,1,0
2018D0000747,1,1,2018,1,1
2018D0000750,1,1,2018,1,1
2018D0000752,1,1,2018,1,0
2018D0000796,1,1,2018,1,1
2018D0000797,1,1,2018,1,0
2018D0000799,1,1,2018,1,0
2018D0000802,1,1,2018,1,1
2018D0000805,1,1,2018,1,0
2018D0000807,1,1,2018,1,0
2018D0000897,1,1,2018,1,1
2018D0000916,1,1,2018,1,1
2018D0000918,1,1,2018,1,1
2018D0000925,1,1,2018,1,0
2018D0000926,1,1,2018,1,0
2018D0000927,1,1,2018,1,1
2018D0000981,1,1,2018,1,0
2018B0002653,2,1,2018,0,1
2018B0002654,2,1,2018,0,1
2018B0002656,2,1,2018,0,1
2018B0002660,2,1,2018,0,0
2018B0002566,2,1,2018,0,0
2018B0002567,2,1,2018,0,1
2018B0002568,2,1,2018,0,1
2018B0002569,2,1,2018,0,0
2018B0002464,2,1,2018,0,0
2018B0002376,2,1,2018,0,1
2018B0002399,2,1,2018,0,1
2018B0001474,2,1,2018,0,1
2018B0001499,2,1,2018,0,1
2018B0001526,2,1,2018,0,0
2018B0001516,2,1,2018,0,0
2018B0001493,2,1,2018,0,0
2018B0001478,2,1,2018,0,1
2018B0002221,2,1,2018,0,1
2018B0001419,2,1,2018,0,1
2018B0001374,2,1,2018,0,1
2018B0001366,2,1,2018,0,1
2018B0001368,2,1,2018,0,1
2018B0001372,2,1,2018,0,0
2018B0001356,2,1,2018,0,0
2018B0001364,2,1,2018,0,1
2018B0001349,2,1,2018,0,0
2018B0002158,2,1,2018,0,0
2018B0002070,2,1,2018,0,1
2018B0002071,2,1,2018,0,1
2018B0002075,2,1,2018,0,1
2018B0002076,2,1,2018,0,1
2018B0001227,2,1,2018,0,0
2018B0001275,2,1,2018,0,1
2018B0001276,2,1,2018,0,1
2018B0001277,2,1,2018,0,0
2018B0001278,2,1,2018,0,1
2018B0001279,2,1,2018,0,1
2018B0001280,2,1,2018,0,0
2018B0001185,2,1,2018,0,0
2018B0001186,2,1,2018,0,1
2018B0001200,2,1,2018,0,1
2018B0001222,2,1,2018,0,1
2018B0001240,2,1,2018,0,1
2018B0001180,2,1,2018,0,0
2018B0001150,2,1,2018,0,0
2018B0001151,2,1,2018,0,0
2018B0001146,2,1,2018,0,0
2018B0001156,2,1,2018,0,0
2018B0001142,2,1,2018,0,0
2018B0001133,2,1,2018,0,1
2018B0000439,2,1,2018,0,1
2018B0000452,2,1,2018,0,0
2018B0000245,2,1,2018,0,1
2018B0000262,2,1,2018,0,0
2018B0000343,2,1,2018,0,1
2018B0001915,2,1,2018,0,1
2018B0001918,2,1,2018,0,0
2018B0001919,2,1,2018,0,1
2018B0001921,2,1,2018,0,1
2018B0001048,2,1,2018,0,1
2018B0000930,2,1,2018,0,0
2018B0001045,2,1,2018,0,1
2018B0000976,2,1,2018,0,1
2018B0000983,2,1,2018,0,0
2018B0000985,2,1,2018,0,0
2018B0000928,2,1,2018,0,1
2018B0001090,2,1,2018,0,1
2018B0001911,2,1,2018,0,0
2018B0000956,2,1,2018,0,0
2018B0000959,2,1,2018,0,0
2018B0000962,2,1,2018,0,0
2018B0000963,2,1,2018,0,1
2018B0000964,2,1,2018,0,0
2018B0000965,2,1,2018,0,1
2018B0000967,2,1,2018,0,0
2018B0000969,2,1,2018,0,0
2018B0000971,2,1,2018,0,1
2018B0000973,2,1,2018,0,1
2018B0000932,2,1,2018,0,0
2018B0000933,2,1,2018,0,0
2018B0000934,2,1,2018,0,1
2018B0000935,2,1,2018,0,1
2018B0000938,2,1,2018,0,1
2018B0000941,2,1,2018,0,1
2018B0000943,2,1,2018,0,0
2018B0000945,2,1,2018,0,0
2018B0000947,2,1,2018,0,0
2018B0000950,2,1,2018,0,0
2018B0000952,2,1,2018,0,0
2018B0000954,2,1,2018,0,1
2018B0000916,2,1,2018,0,0
2018B0000891,2,1,2018,0,0
2018B0000838,2,1,2018,0,0
2018B0000839,2,1,2018,0,0
2018B0000841,2,1,2018,0,1
2018B0000842,2,1,2018,0,0
2018B0001905,2,1,2018,0,1
2018B0001803,2,1,2018,0,1
2018B0001783,2,1,2018,0,1
2018B0000821,2,1,2018,0,0
2018B0000822,2,1,2018,0,1
2018B0000824,2,1,2018,0,1
2018B0000825,2,1,2018,0,1
2018B0000827,2,1,2018,0,0
2018B0000828,2,1,2018,0,1
2018B0000752,2,1,2018,0,1
2018B0000712,2,1,2018,0,0
2018B0000708,2,1,2018,0,0
2018B0000705,2,1,2018,0,0
2018B0000685,2,1,2018,0,1
2018B0000696,2,1,2018,0,1
2018B0000646,2,1,2018,0,1
2018B0000647,2,1,2018,0,1
2018B0000664,2,1,2018,0,1
2018B0000649,2,1,2018,0,0
2018B0000650,2,1,2018,0,0
2018B0000653,2,1,2018,0,1
2018B0000643,2,1,2018,0,0
2018B0000636,2,1,2018,0,1
2018B0000629,2,1,2018,0,1
2018B0000634,2,1,2018,0,0
2018B0000573,2,1,2018,0,0
2018B0000579,2,1,2018,0,0
2018B0000602,2,1,2018,0,1
2018B0000565,2,1,2018,0,1
2018B0000515,2,1,2018,0,0
2018B0000551,2,1,2018,0,1
2018B0000535,2,1,2018,0,0
2018B0000504,2,1,2018,0,1
2018B0000513,2,1,2018,0,1
2018B0000472,2,1,2018,0,1
2018B0001735,2,1,2018,0,1
2018B0001663,2,1,2018,0,0
2018B0001611,2,1,2018,0,0
2018B0001570,2,1,2018,0,0
2018B0006180,2,1,2018,0,1
2018B0006187,2,1,2018,0,1
2018B0007612,2,1,2018,0,1
2018B0002891,2,1,2018,0,1
2018B0003070,2,1,2018,0,0
2018D0004483,2,1,2018,1,1
2018D0001359,2,1,2018,1,1
2018D0001352,2,1,2018,1,1
2018D0001361,2,1,2018,1,0
2018D0001362,2,1,2018,1,0
2018D0001342,2,1,2018,1,0
2018D0001343,2,1,2018,1,0
2018D0001337,2,1,2018,1,0
2018D0001345,2,1,2018,1,1
2018D0001284,2,1,2018,1,1
2018D0001278,2,1,2018,1,0
2018D0001262,2,1,2018,1,1
2018D0001264,2,1,2018,1,1
2018D0000365,2,1,2018,1,1
2018D0000315,2,1,2018,1,1
2018D0000285,2,1,2018,1,0
2018D0000286,2,1,2018,1,1
2018D0000288,2,1,2018,1,0
2018D0000289,2,1,2018,1,1
2018D0000290,2,1,2018,1,1
2018D0000292,2,1,2018,1,0
2018D0000293,2,1,2018,1,0
2018D0000294,2,1,2018,1,1
2018D0000295,2,1,2018,1,0
2018D0000296,2,1,2018,1,0
2018D0000297,2,1,2018,1,1
2018D0000298,2,1,2018,1,0
2018D0000299,2,1,2018,1,1
2018D0000300,2,1,2018,1,0
2018D0000301,2,1,2018,1,1
2018D0000302,2,1,2018,1,1
2018D0000303,2,1,2018,1,1
2018D0000304,2,1,2018,1,1
2018D0000261,2,1,2018,1,1
2018D0000262,2,1,2018,1,1
2018D0000263,2,1,2018,1,0
2018D0000264,2,1,2018,1,0
2018D0000265,2,1,2018,1,0
2018D0000266,2,1,2018,1,1
2018D0000267,2,1,2018,1,1
2018D0000268,2,1,2018,1,1
2018D0000269,2,1,2018,1,0
2018D0000270,2,1,2018,1,0
2018D0000271,2,1,2018,1,0
2018D0000272,2,1,2018,1,0
2018D0000273,2,1,2018,1,0
2018D0000274,2,1,2018,1,1
2018D0000275,2,1,2018,1,1
2018D0000276,2,1,2018,1,0
2018D0000277,2,1,2018,1,0
2018D0000278,2,1,2018,1,1
2018D0000279,2,1,2018,1,1
2018D0000280,2,1,2018,1,0
2018D0000281,2,1,2018,1,1
2018D0000282,2,1,2018,1,1
2018D0000283,2,1,2018,1,1
2018D0000228,2,1,2018,1,0
2018D0000230,2,1,2018,1,1
2018D0000106,2,1,2018,1,0
2018D0000101,2,1,2018,1,0
2018D0000087,2,1,2018,1,0
2018D0000097,2,1,2018,1,0
2018D0000099,2,1,2018,1,0
2018D0000051,2,1,2018,1,0
2018D0000006,2,1,2018,1,0
2018D0000029,2,1,2018,1,0
2018D0000030,2,1,2018,1,0
2018D0000017,2,1,2018,1,0
2018D0000018,2,1,2018,1,0
2018D0001135,2,1,2018,1,0
2018D0001176,2,1,2018,1,1
2018D0001138,2,1,2018,1,0
2018D0001092,2,1,2018,1,1
2018D0000173,2,1,2018,1,1
2018D0000144,2,1,2018,1,1
2018B0003704,2,1,2018,0,1
2018B0003426,2,1,2018,0,1
2018D0000947,2,1,2018,1,1
2018D0000922,2,1,2018,1,0
2018D0000929,2,1,2018,1,0
2018D0000919,2,1,2018,1,0
2018D0000915,2,1,2018,1,0
2018D0000904,2,1,2018,1,1
2018D0000906,2,1,2018,1,1
2018D0000908,2,1,2018,1,0
2018D0000815,2,1,2018,1,0
2018D0000858,2,1,2018,1,0
2018D0000676,2,1,2018,1,0
2018D0000697,2,1,2018,1,1
2018D0000678,2,1,2018,1,0
2018D0000679,2,1,2018,1,1
2018D0000680,2,1,2018,1,1
2018D0000666,2,1,2018,1,0
2018D0000669,2,1,2018,1,0
2018D0000671,2,1,2018,1,0
2018D0000557,2,1,2018,1,1
2018D0000558,2,1,2018,1,1
2018D0000559,2,1,2018,1,1
2018D0000560,2,1,2018,1,0
2018D0000561,2,1,2018,1,1
2018D0000553,2,1,2018,1,1
2018D0000554,2,1,2018,1,1
2018D0000555,2,1,2018,1,1
2018D0000572,2,1,2018,1,0
2018D0000542,2,1,2018,1,0
2018D0000514,2,1,2018,1,1
2018D0000448,2,1,2018,1,1
2018D0000450,2,1,2018,1,0
2018D0000451,2,1,2018,1,1
2018D0000452,2,1,2018,1,1
2018D0000453,2,1,2018,1,1
2018D0000454,2,1,2018,1,0
2018D0000455,2,1,2018,1,1
2018D0000476,2,1,2018,1,0
2018B0001576,3,1,2018,0,1
2018B0001624,3,1,2018,0,1
2018B0001665,3,1,2018,0,1
2018B0001737,3,1,2018,0,0
2018B0001738,3,1,2018,0,0
2018B0001741,3,1,2018,0,0
2018B0001722,3,1,2018,0,1
2018B0001725,3,1,2018,0,0
2018B0000473,3,1,2018,0,0
2018B0000514,3,1,2018,0,0
2018B0000547,3,1,2018,0,1
2018B0000569,3,1,2018,0,1
2018B0000599,3,1,2018,0,1
2018B0000601,3,1,2018,0,1
2018B0000639,3,1,2018,0,1
2018B0000655,3,1,2018,0,1
2018B0000665,3,1,2018,0,0
2018B0000697,3,1,2018,0,0
2018B0000688,3,1,2018,0,1
2018B0000689,3,1,2018,0,0
2018B0000701,3,1,2018,0,1
2018B0000702,3,1,2018,0,1
2018B0000709,3,1,2018,0,0
2018B0000713,3,1,2018,0,1
2018B0000714,3,1,2018,0,1
2018B0000762,3,1,2018,0,1
2018B0000658,3,1,2018,0,1
2018B0000767,3,1,2018,0,0
2018B0000753,3,1,2018,0,1
2018B0000754,3,1,2018,0,0
2018B0000755,3,1,2018,0,0
2018B0000756,3,1,2018,0,0
2018B0000830,3,1,2018,0,0
2018B0001792,3,1,2018,0,1
2018B0001795,3,1,2018,0,0
2018B0002851,3,1,2018,0,0
2018B0002872,3,1,2018,0,1
2018B0001865,3,1,2018,0,0
2018B0000845,3,1,2018,0,0
2018B0000846,3,1,2018,0,0
2018B0000848,3,1,2018,0,1
2018B0000850,3,1,2018,0,0
2018B0000851,3,1,2018,0,0
2018B0000853,3,1,2018,0,1
2018B0000854,3,1,2018,0,0
2018B0000856,3,1,2018,0,0
2018B0000858,3,1,2018,0,0
2018B0000872,3,1,2018,0,0
2018B0000837,3,1,2018,0,1
2018B0000908,3,1,2018,0,1
2018B0000885,3,1,2018,0,1
2018B0000883,3,1,2018,0,0
2018B0000877,3,1,2018,0,0
2018B0000878,3,1,2018,0,0
2018B0000880,3,1,2018,0,0
2018B0000881,3,1,2018,0,1
2018B0000910,3,1,2018,0,0
2018B0000914,3,1,2018,0,0
2018B0000912,3,1,2018,0,0
2018B0000917,3,1,2018,0,0
2018B0000919,3,1,2018,0,1
2018B0001110,3,1,2018,0,0
2018B0001094,3,1,2018,0,1
2018B0001097,3,1,2018,0,1
2018B0001052,3,1,2018,0,1
2018B0001925,3,1,2018,0,0
2018B0001926,3,1,2018,0,1
2018B0001929,3,1,2018,0,0
2018B0001931,3,1,2018,0,1
2018B0001934,3,1,2018,0,1
2018B0000409,3,1,2018,0,1
2018B0000411,3,1,2018,0,0
2018B0000413,3,1,2018,0,1
2018B0000416,3,1,2018,0,1
2018B0000417,3,1,2018,0,0
2018B0000418,3,1,2018,0,1
2018B0002035,3,1,2018,0,0
2018B0002014,3,1,2018,0,0
2018B0000427,3,1,2018,0,1
2018B0000455,3,1,2018,0,1
2018B0000456,3,1,2018,0,1
2018B0000458,3,1,2018,0,1
2018B0001123,3,1,2018,0,0
2018B0001124,3,1,2018,0,1
2018B0001125,3,1,2018,0,1
2018B0001145,3,1,2018,0,0
2018B0001152,3,1,2018,0,0
2018B0001153,3,1,2018,0,0
2018B0001160,3,1,2018,0,1
2018B0001212,3,1,2018,0,1
2018B0001214,3,1,2018,0,0
2018B0001216,3,1,2018,0,1
2018B0001218,3,1,2018,0,1
2018B0001219,3,1,2018,0,1
2018B0001203,3,1,2018,0,0
2018B0001188,3,1,2018,0,0
2018B0001281,3,1,2018,0,1
2018B0001282,3,1,2018,0,0
2018B0001283,3,1,2018,0,0
2018B0001284,3,1,2018,0,1
2018B0001285,3,1,2018,0,0
2018B0001286,3,1,2018,0,0
2018B0001231,3,1,2018,0,0
2018B0002078,3,1,2018,0,0
2018B0002079,3,1,2018,0,1
2018B0002081,3,1,2018,0,1
2018B0002082,3,1,2018,0,0
2018B0002084,3,1,2018,0,0
2018B0002085,3,1,2018,0,0
2018B0002098,3,1,2018,0,1
2018B0002069,3,1,2018,0,1
2018B0001351,3,1,2018,0,0
2018B0001377,3,1,2018,0,1
2018B0001375,3,1,2018,0,1
2018B0001381,3,1,2018,0,1
2018B0001383,3,1,2018,0,1
2018B0001386,3,1,2018,0,1
2018B0001387,3,1,2018,0,0
2018B0001388,3,1,2018,0,1
2018B0001379,3,1,2018,0,0
2018B0001390,3,1,2018,0,1
2018B0001393,3,1,2018,0,1
2018B0002223,3,1,2018,0,0
2018B0002220,3,1,2018,0,0
2018B0002167,3,1,2018,0,1
2018B0002173,3,1,2018,0,0
2018B0001448,3,1,2018,0,1
2018B0001433,3,1,2018,0,1
2018B0001494,3,1,2018,0,0
2018B0001557,3,1,2018,0,0
2018B0001560,3,1,2018,0,1
2018B0001541,3,1,2018,0,1
2018B0001543,3,1,2018,0,1
2018B0001545,3,1,2018,0,1
2018B0001548,3,1,2018,0,1
2018B0001549,3,1,2018,0,0
2018B0001551,3,1,2018,0,1
2018B0001552,3,1,2018,0,0
2018B0001554,3,1,2018,0,0
2018B0001555,3,1,2018,0,0
2018B0001528,3,1,2018,0,0
2018B0001530,3,1,2018,0,1
2018B0001502,3,1,2018,0,1
2018B0001506,3,1,2018,0,1
2018B0004301,3,1,2018,0,1
2018B0002385,3,1,2018,0,0
2018B0002438,3,1,2018,0,1
2018B0002468,3,1,2018,0,0
2018B0002501,3,1,2018,0,0
2018B0002573,3,1,2018,0,0
2018B0002638,3,1,2018,0,1
2018B0002639,3,1,2018,0,0
2018B0002605,3,1,2018,0,1
2018B0002610,3,1,2018,0,0
2018B0004935,3,1,2018,0,0
2018B0007640,3,1,2018,0,0
2018B0002970,3,1,2018,0,0
2018B0003190,3,1,2018,0,1
2018B0003211,3,1,2018,0,1
2018B0003213,3,1,2018,0,0
2018B0003215,3,1,2018,0,1
2018B0003451,3,1,2018,0,0
2018B0003456,3,1,2018,0,1
2018D0000138,3,1,2018,1,1
2018D0000163,3,1,2018,1,0
2018D0000113,3,1,2018,1,1
2018D0000132,3,1,2018,1,1
2018D0000123,3,1,2018,1,0
2018D0000174,3,1,2018,1,0
2018D0000180,3,1,2018,1,0
2018D0001139,3,1,2018,1,0
2018D0001141,3,1,2018,1,0
2018D0001142,3,1,2018,1,1
2018D0001143,3,1,2018,1,0
2018D0001144,3,1,2018,1,1
2018D0001096,3,1,2018,1,1
2018D0001132,3,1,2018,1,0
2018D0000024,3,1,2018,1,0
2018D0000054,3,1,2018,1,0
2018D0000103,3,1,2018,1,0
2018D0000104,3,1,2018,1,1
2018D0000231,3,1,2018,1,1
2018D0000258,3,1,2018,1,1
2018D0000368,3,1,2018,1,0
2018D0000369,3,1,2018,1,0
2018D0000370,3,1,2018,1,0
2018D0000371,3,1,2018,1,1
2018D0000372,3,1,2018,1,1
2018D0000373,3,1,2018,1,0
2018D0000374,3,1,2018,1,0
2018D0000375,3,1,2018,1,1
2018D0000378,3,1,2018,1,0
2018D0001962,3,1,2018,1,0
2018D0001261,3,1,2018,1,0
2018D0001275,3,1,2018,1,1
2018D0001276,3,1,2018,1,0
2018D0001335,3,1,2018,1,0
2018D0001330,3,1,2018,1,0
2018D0001332,3,1,2018,1,0
2018D0001308,3,1,2018,1,0
2018D0001300,3,1,2018,1,1
2018D0003117,3,1,2018,1,0
2018D0002377,3,1,2018,1,1
2018D0001753,3,1,2018,1,1
2018D0000420,3,1,2018,1,0
2018D0000409,3,1,2018,1,0
2018D0000416,3,1,2018,1,0
2018D0000449,3,1,2018,1,1
2018D0000431,3,1,2018,1,0
2018D0000442,3,1,2018,1,0
2018D0000490,3,1,2018,1,1
2018D0000539,3,1,2018,1,0
2018D0000534,3,1,2018,1,0
2018D0000535,3,1,2018,1,1
2018D0000521,3,1,2018,1,0
2018D0000531,3,1,2018,1,0
2018D0000532,3,1,2018,1,1
2018D0000547,3,1,2018,1,1
2018D0000562,3,1,2018,1,0
2018D0000563,3,1,2018,1,0
2018D0000564,3,1,2018,1,0
2018D0000565,3,1,2018,1,1
2018D0000672,3,1,2018,1,1
2018D0000673,3,1,2018,1,1
2018D0000674,3,1,2018,1,1
2018D0000675,3,1,2018,1,0
2018D0000667,3,1,2018,1,0
2018D0000668,3,1,2018,1,1
2018D0000633,3,1,2018,1,0
2018D0000640,3,1,2018,1,0
2018D0000642,3,1,2018,1,0
2018D0000643,3,1,2018,1,1
2018D0000644,3,1,2018,1,0
2018D0000645,3,1,2018,1,0
2018D0000646,3,1,2018,1,0
2018D0000647,3,1,2018,1,1
2018D0000648,3,1,2018,1,0
2018D0000649,3,1,2018,1,0
2018D0000650,3,1,2018,1,0
2018D0000651,3,1,2018,1,0
2018D0000652,3,1,2018,1,0
2018D0000653,3,1,2018,1,0
2018D0000654,3,1,2018,1,1
2018D0000655,3,1,2018,1,0
2018D0000656,3,1,2018,1,0
2018D0000657,3,1,2018,1,0
2018D0000658,3,1,2018,1,0
2018D0000659,3,1,2018,1,0
2018D0000660,3,1,2018,1,0
