ID,Day,Month,Year,Type,Gender
2012S0000029,2,1,2012,1,1
2012D0000811,2,1,2012,1,0
2012D0000753,2,1,2012,1,0
2012D0000473,2,1,2012,1,0
2012D0000475,2,1,2012,1,0
2012D0000477,2,1,2012,1,1
2012D0000479,2,1,2012,1,0
2012D0000482,2,1,2012,1,1
2012D0000484,2,1,2012,1,0
2012D0000485,2,1,2012,1,1
2012D0000486,2,1,2012,1,1
2012D0000487,2,1,2012,1,0
2012D0000462,2,1,2012,1,1
2012D0000464,2,1,2012,1,1
2012D0000466,2,1,2012,1,0
2012D0000468,2,1,2012,1,1
2012D0000469,2,1,2012,1,1
2012D0000386,2,1,2012,1,0
2012D0000387,2,1,2012,1,0
2012D0000388,2,1,2012,1,1
2012D0000389,2,1,2012,1,1
2012D0000390,2,1,2012,1,1
2012D0000391,2,1,2012,1,0
2012D0000392,2,1,2012,1,0
2012D0000393,2,1,2012,1,1
2012D0000377,2,1,2012,1,0
2012D0000395,2,1,2012,1,1
2012D0000399,2,1,2012,1,0
2012D0000402,2,1,2012,1,1
2012D0000404,2,1,2012,1,0
2012D0000406,2,1,2012,1,1
2012D0000409,2,1,2012,1,0
2012D0000410,2,1,2012,1,0
2012D0000412,2,1,2012,1,1
2012D0000414,2,1,2012,1,0
2012D0000420,2,1,2012,1,0
2012D0000425,2,1,2012,1,1
2012D0000423,2,1,2012,1,0
2012D0000249,2,1,2012,1,1
2012D0000250,2,1,2012,1,0
2012D0000238,2,1,2012,1,0
2012D0000239,2,1,2012,1,1
2012D0000235,2,1,2012,1,0
2012D0000242,2,1,2012,1,1
2012D0000243,2,1,2012,1,0
2012D0000222,2,1,2012,1,0
2012D0000224,2,1,2012,1,0
2012D0000177,2,1,2012,1,0
2012D0000197,2,1,2012,1,0
2012D0000198,2,1,2012,1,1
2012D0000199,2,1,2012,1,0
2012D0000200,2,1,2012,1,1
2012D0000202,2,1,2012,1,0
2012D0000203,2,1,2012,1,0
2012D0000205,2,1,2012,1,1
2012D0000206,2,1,2012,1,1
2012D0000207,2,1,2012,1,0
2012D0000208,2,1,2012,1,0
2012D0000209,2,1,2012,1,0
2012D0000210,2,1,2012,1,1
2012D0000215,2,1,2012,1,1
2012D0000220,2,1,2012,1,0
2012D0000284,2,1,2012,1,0
2012D0000285,2,1,2012,1,1
2012D0000286,2,1,2012,1,0
2012D0000287,2,1,2012,1,0
2012D0000288,2,1,2012,1,0
2012D0000279,2,1,2012,1,0
2012D0000282,2,1,2012,1,1
2012D0000328,2,1,2012,1,0
2012D0000331,2,1,2012,1,1
2012D0000341,2,1,2012,1,1
2012D0000342,2,1,2012,1,1
2012D0000343,2,1,2012,1,1
2012D0000345,2,1,2012,1,1
2012D0000053,2,1,2012,1,0
2012D0000051,2,1,2012,1,1
2012D0000024,2,1,2012,1,0
2012D0000025,2,1,2012,1,1
2012D0000030,2,1,2012,1,0
2012D0000032,2,1,2012,1,0
2012D0000034,2,1,2012,1,0
2012D0000039,2,1,2012,1,1
2012D0000014,2,1,2012,1,1
2012D0000004,2,1,2012,1,0
2013B0012298,2,1,2012,0,0
2012B0002309,2,1,2012,0,0
2012B0002196,2,1,2012,0,1
2012B0002233,2,1,2012,0,0
2012B0002291,2,1,2012,0,0
2012B0002171,2,1,2012,0,0
2012B0002172,2,1,2012,0,1
2012B0002169,2,1,2012,0,1
2012B0002191,2,1,2012,0,1
2012B0002193,2,1,2012,0,0
2012B0002090,2,1,2012,0,0
2012B0002068,2,1,2012,0,1
2012B0002069,2,1,2012,0,0
2012B0001840,2,1,2012,0,1
2012B0001842,2,1,2012,0,1
2012B0001816,2,1,2012,0,0
2012B0001825,2,1,2012,0,0
2012B0001826,2,1,2012,0,0
2012B0001844,2,1,2012,0,1
2012B0001810,2,1,2012,0,0
2012B0001813,2,1,2012,0,1
2012B0001800,2,1,2012,0,1
2012B0001803,2,1,2012,0,0
2012B0001777,2,1,2012,0,1
2012B0001756,2,1,2012,0,0
2012B0001760,2,1,2012,0,1
2012B0001661,2,1,2012,0,0
2012B0001521,2,1,2012,0,0
2012B0001484,2,1,2012,0,1
2012B0001490,2,1,2012,0,1
2012B0001491,2,1,2012,0,1
2012B0001492,2,1,2012,0,1
2012B0001476,2,1,2012,0,1
2012B0001345,2,1,2012,0,1
2012B0001301,2,1,2012,0,1
2012B0001302,2,1,2012,0,0
2012B0001304,2,1,2012,0,0
2012B0001254,2,1,2012,0,0
2012B0001260,2,1,2012,0,0
2012B0001261,2,1,2012,0,0
2012B0001269,2,1,2012,0,0
2012B0001223,2,1,2012,0,0
2012B0001203,2,1,2012,0,1
2012B0001175,2,1,2012,0,1
2012B0001162,2,1,2012,0,1
2012B0001153,2,1,2012,0,1
2012B0001143,2,1,2012,0,1
2012B0001180,2,1,2012,0,1
2012B0001183,2,1,2012,0,1
2012B0001104,2,1,2012,0,1
2012B0001083,2,1,2012,0,1
2012B0001084,2,1,2012,0,1
2012D0026284,2,1,2012,1,0
2012D0026341,2,1,2012,1,0
2012D0000969,2,1,2012,1,0
2012D0000972,2,1,2012,1,1
2012D0000977,2,1,2012,1,0
2012D0000983,2,1,2012,1,0
2012D0000986,2,1,2012,1,0
2012B0003379,2,1,2012,0,0
2012B0002900,2,1,2012,0,1
2012B0002950,2,1,2012,0,0
2012B0002733,2,1,2012,0,1
2012B0002737,2,1,2012,0,1
2012B0002724,2,1,2012,0,0
2012B0002476,2,1,2012,0,1
2012B0002425,2,1,2012,0,0
2012B0002443,2,1,2012,0,1
2012B0002433,2,1,2012,0,0
2012B0002434,2,1,2012,0,1
2012B0002435,2,1,2012,0,1
2012B0002436,2,1,2012,0,1
2012B0002437,2,1,2012,0,0
2012B0002438,2,1,2012,0,0
2012B0002378,2,1,2012,0,1
2012B0002395,2,1,2012,0,1
2012B0002397,2,1,2012,0,0
2012B0008060,2,1,2012,0,1
2012B0025967,2,1,2012,0,0
2012B0056729,2,1,2012,0,0
2012B0004437,2,1,2012,0,1
2012B0004002,2,1,2012,0,1
2012B0004007,2,1,2012,0,0
2012B0004008,2,1,2012,0,0
2012B0004011,2,1,2012,0,0
2012B0004019,2,1,2012,0,1
2012B0004022,2,1,2012,0,0
2012B0004025,2,1,2012,0,0
2012B0004027,2,1,2012,0,1
2012B0004031,2,1,2012,0,0
2012B0004032,2,1,2012,0,0
2012B0004043,2,1,2012,0,1
2012B0003865,2,1,2012,0,0
2012B0003882,2,1,2012,0,0
2012B0003829,2,1,2012,0,0
2012B0003831,2,1,2012,0,1
2012B0001039,2,1,2012,0,1
2012B0001067,2,1,2012,0,1
2012B0001073,2,1,2012,0,0
2012B0001036,2,1,2012,0,0
2012B0001017,2,1,2012,0,0
2012B0001021,2,1,2012,0,0
2012B0001024,2,1,2012,0,0
2012B0001032,2,1,2012,0,0
2012B0001002,2,1,2012,0,0
2012B0001009,2,1,2012,0,0
2012B0000996,2,1,2012,0,1
2012B0000975,2,1,2012,0,0
2012B0000961,2,1,2012,0,1
2012B0000964,2,1,2012,0,1
2012B0000950,2,1,2012,0,0
2012B0000956,2,1,2012,0,0
2012B0000917,2,1,2012,0,0
2012B0000933,2,1,2012,0,0
2012B0000938,2,1,2012,0,0
2012B0000871,2,1,2012,0,1
2012B0000884,2,1,2012,0,0
2012B0004870,2,1,2012,0,1
2012B0000757,2,1,2012,0,0
2012B0000761,2,1,2012,0,1
2012B0000763,2,1,2012,0,1
2012B0000748,2,1,2012,0,0
2012B0000752,2,1,2012,0,0
2012B0000741,2,1,2012,0,1
2012B0000744,2,1,2012,0,0
2012B0000734,2,1,2012,0,0
2012B0000728,2,1,2012,0,0
2012B0000617,2,1,2012,0,0
2012B0000638,2,1,2012,0,1
2012B0000717,2,1,2012,0,0
2012B0000720,2,1,2012,0,1
2012B0000723,2,1,2012,0,1
2012B0000724,2,1,2012,0,1
2012B0000726,2,1,2012,0,0
2012B0000589,2,1,2012,0,0
2012B0000600,2,1,2012,0,1
2012B0000512,2,1,2012,0,0
2012B0000375,2,1,2012,0,1
2012B0000364,2,1,2012,0,1
2012B0000360,2,1,2012,0,1
2012B0000333,2,1,2012,0,1
2012B0000338,2,1,2012,0,0
2012B0000345,2,1,2012,0,1
2012B0000346,2,1,2012,0,1
2012B0000348,2,1,2012,0,0
2012B0000341,2,1,2012,0,0
2012B0000351,2,1,2012,0,0
2012B0000353,2,1,2012,0,0
2012B0000356,2,1,2012,0,0
2012B0000270,2,1,2012,0,1
2012B0000272,2,1,2012,0,0
2012B0000273,2,1,2012,0,1
2012B0000275,2,1,2012,0,0
2012B0000277,2,1,2012,0,1
2012B0000279,2,1,2012,0,1
2012B0000282,2,1,2012,0,1
2012B0000256,2,1,2012,0,1
2012B0000259,2,1,2012,0,1
2012B0000264,2,1,2012,0,0
2012B0000266,2,1,2012,0,1
2012B0000128,2,1,2012,0,0
2012B0000328,2,1,2012,0,0
2012B0000208,2,1,2012,0,1
2012B0000227,2,1,2012,0,1
2012B0000243,2,1,2012,0,0
2012B0000150,2,1,2012,0,1
2012B0000162,2,1,2012,0,0
2012B0000112,2,1,2012,0,0
2012B0000113,2,1,2012,0,1
2012B0000114,2,1,2012,0,0
2012B0000115,2,1,2012,0,0
2012B0000116,2,1,2012,0,0
2012B0000117,2,1,2012,0,0
2012B0000070,2,1,2012,0,1
2012B0000071,2,1,2012,0,0
2012B0005598,2,1,2012,0,1
2012B0010012,2,1,2012,0,0
2012B0010511,2,1,2012,0,0
2012B0014703,2,1,2012,0,1
2012B0045425,2,1,2012,0,1
2013B0058332,2,1,2012,0,0
2012D0002673,2,1,2012,1,1
2012D0003412,2,1,2012,1,0
2011D0024938,3,1,2012,1,0
2012B0000118,3,1,2012,0,0
2012B0000122,3,1,2012,0,0
2012B0000233,3,1,2012,0,0
2012B0000212,3,1,2012,0,0
2012B0000215,3,1,2012,0,0
2012B0000217,3,1,2012,0,0
2012B0000220,3,1,2012,0,1
2012B0000006,3,1,2012,0,0
2011B0053202,3,1,2012,0,1
2011B0053205,3,1,2012,0,0
2012B0000317,3,1,2012,0,0
2012B0000310,3,1,2012,0,1
2012B0000248,3,1,2012,0,0
2012B0000252,3,1,2012,0,0
2012B0000255,3,1,2012,0,0
2012B0000362,3,1,2012,0,1
2012B0000611,3,1,2012,0,0
2012B0000603,3,1,2012,0,1
2012B0000515,3,1,2012,0,1
2012B0000562,3,1,2012,0,0
2012B0000674,3,1,2012,0,1
2012B0000682,3,1,2012,0,1
2012B0000687,3,1,2012,0,1
2012B0000657,3,1,2012,0,0
2012B0000620,3,1,2012,0,1
2012B0000740,3,1,2012,0,0
2012B0000754,3,1,2012,0,1
2012B0000755,3,1,2012,0,1
2012B0000767,3,1,2012,0,1
2012B0000771,3,1,2012,0,0
2012B0000777,3,1,2012,0,0
2012B0000781,3,1,2012,0,0
2012B0000785,3,1,2012,0,1
2012B0000789,3,1,2012,0,0
2012B0000886,3,1,2012,0,1
2012B0000877,3,1,2012,0,0
2012B0000859,3,1,2012,0,0
2012B0000794,3,1,2012,0,0
2012B0000797,3,1,2012,0,1
2012B0000940,3,1,2012,0,1
2012B0000967,3,1,2012,0,0
2012B0000969,3,1,2012,0,0
2012B0000973,3,1,2012,0,1
2012B0000979,3,1,2012,0,0
2012B0000981,3,1,2012,0,1
2012B0000997,3,1,2012,0,1
2012B0001008,3,1,2012,0,1
2012B0001000,3,1,2012,0,1
2012B0001016,3,1,2012,0,0
2012B0001037,3,1,2012,0,1
2012B0001038,3,1,2012,0,1
2012B0001035,3,1,2012,0,1
2012B0001041,3,1,2012,0,0
2012B0001042,3,1,2012,0,0
2012B0001043,3,1,2012,0,1
2012B0001069,3,1,2012,0,1
2012B0001071,3,1,2012,0,0
2012B0001063,3,1,2012,0,0
2012B0001065,3,1,2012,0,0
2012B0001045,3,1,2012,0,0
2012B0001048,3,1,2012,0,0
2012B0001052,3,1,2012,0,0
2012B0001055,3,1,2012,0,0
2012B0001056,3,1,2012,0,1
2012B0001058,3,1,2012,0,1
2012B0001061,3,1,2012,0,0
2012B0003879,3,1,2012,0,0
2011B0053143,3,1,2012,0,0
2012B0004280,3,1,2012,0,1
2012B0004335,3,1,2012,0,0
2012B0004275,3,1,2012,0,1
2012B0008926,3,1,2012,0,0
2012B0019973,3,1,2012,0,0
2012B0057048,3,1,2012,0,1
2012D0004498,3,1,2012,1,0
2012B0002399,3,1,2012,0,1
2012B0002380,3,1,2012,0,0
2012B0002360,3,1,2012,0,0
2012B0002382,3,1,2012,0,0
2012B0002418,3,1,2012,0,1
2012B0002428,3,1,2012,0,1
2012B0002446,3,1,2012,0,0
2012B0002448,3,1,2012,0,0
2012B0002472,3,1,2012,0,1
2012B0002452,3,1,2012,0,0
2012B0002455,3,1,2012,0,0
2012B0002726,3,1,2012,0,0
2012B0002729,3,1,2012,0,0
2012B0002670,3,1,2012,0,1
2012B0002716,3,1,2012,0,0
2012B0002635,3,1,2012,0,0
2012B0002588,3,1,2012,0,0
2012B0002592,3,1,2012,0,0
2012B0002741,3,1,2012,0,1
2012B0002744,3,1,2012,0,0
2012B0002772,3,1,2012,0,1
2012B0002786,3,1,2012,0,0
2012B0002818,3,1,2012,0,1
2012B0003002,3,1,2012,0,0
2012B0003131,3,1,2012,0,1
2012B0011641,3,1,2012,0,1
2012D0000990,3,1,2012,1,0
2012D0000995,3,1,2012,1,1
2012D0001000,3,1,2012,1,0
2012D0001003,3,1,2012,1,1
2012D0001006,3,1,2012,1,0
2017B0050422,3,1,2012,0,1
2012B0042133,3,1,2012,0,1
2012D0001908,3,1,2012,1,1
2012D0001077,3,1,2012,1,0
2012D0001232,3,1,2012,1,1
2012D0001237,3,1,2012,1,0
2012D0026653,3,1,2012,1,0
2012D0026570,3,1,2012,1,1
2012B0001090,3,1,2012,0,1
2012B0001196,3,1,2012,0,1
2012B0001198,3,1,2012,0,0
2012B0001199,3,1,2012,0,1
2012B0001081,3,1,2012,0,0
2012B0001150,3,1,2012,0,1
2012B0001165,3,1,2012,0,1
2012B0001171,3,1,2012,0,0
2012B0001209,3,1,2012,0,0
2012B0001214,3,1,2012,0,0
2012B0001218,3,1,2012,0,0
2012B0001236,3,1,2012,0,0
2012B0001243,3,1,2012,0,1
2012B0001270,3,1,2012,0,0
2012B0001267,3,1,2012,0,1
2012B0001275,3,1,2012,0,1
2012B0001277,3,1,2012,0,0
2012B0001257,3,1,2012,0,1
2012B0001265,3,1,2012,0,0
2012B0001308,3,1,2012,0,0
2012B0001331,3,1,2012,0,1
2012B0001333,3,1,2012,0,0
2012B0001335,3,1,2012,0,0
2012B0001336,3,1,2012,0,1
2012B0001337,3,1,2012,0,1
2012B0001339,3,1,2012,0,0
2012B0001297,3,1,2012,0,1
2012B0001294,3,1,2012,0,0
2012B0001478,3,1,2012,0,0
2012B0001481,3,1,2012,0,0
2012B0001493,3,1,2012,0,1
2012B0001494,3,1,2012,0,0
2012B0001495,3,1,2012,0,0
2012B0001496,3,1,2012,0,0
2012B0001513,3,1,2012,0,1
2012B0001510,3,1,2012,0,1
2012B0001505,3,1,2012,0,1
2012B0001506,3,1,2012,0,1
2012B0001606,3,1,2012,0,1
2012B0001611,3,1,2012,0,1
2012B0001617,3,1,2012,0,1
2012B0001638,3,1,2012,0,0
2012B0001636,3,1,2012,0,0
2012B0001726,3,1,2012,0,0
2012B0001734,3,1,2012,0,0
2012B0001735,3,1,2012,0,1
2012B0001779,3,1,2012,0,1
2012B0001782,3,1,2012,0,1
2012B0001847,3,1,2012,0,0
2012B0001850,3,1,2012,0,0
2012B0001852,3,1,2012,0,0
2012B0001815,3,1,2012,0,1
2012B0001878,3,1,2012,0,0
2012B0001884,3,1,2012,0,1
2012B0001994,3,1,2012,0,1
2012B0001947,3,1,2012,0,1
2012B0002096,3,1,2012,0,0
2012B0002098,3,1,2012,0,1
2012B0002099,3,1,2012,0,1
2012B0002059,3,1,2012,0,1
2012B0002060,3,1,2012,0,0
2012B0002195,3,1,2012,0,0
2012B0002181,3,1,2012,0,1
2012B0002240,3,1,2012,0,1
2012B0002311,3,1,2012,0,1
2012B0002313,3,1,2012,0,1
2012B0002314,3,1,2012,0,1
2012B0006233,3,1,2012,0,0
2012D0000006,3,1,2012,1,1
2012D0000022,3,1,2012,1,0
2012D0000038,3,1,2012,1,0
2012D0000066,3,1,2012,1,0
2012D0000360,3,1,2012,1,1
2012D0000361,3,1,2012,1,1
2012D0000363,3,1,2012,1,0
2012D0000327,3,1,2012,1,1
2012D0000370,3,1,2012,1,0
2012D0000329,3,1,2012,1,1
2012D0000330,3,1,2012,1,0
2012D0000320,3,1,2012,1,1
2012D0000322,3,1,2012,1,1
2012D0000323,3,1,2012,1,1
2012D0000324,3,1,2012,1,1
2012D0000325,3,1,2012,1,0
2012D0000283,3,1,2012,1,0
2012D0000280,3,1,2012,1,1
2012D0000281,3,1,2012,1,1
2012D0000274,3,1,2012,1,0
2012D0000289,3,1,2012,1,0
2012D0000290,3,1,2012,1,0
2012D0000291,3,1,2012,1,1
2012D0000292,3,1,2012,1,0
2012D0000294,3,1,2012,1,1
2012D0000295,3,1,2012,1,1
2012D0000296,3,1,2012,1,0
2012D0000265,3,1,2012,1,0
2012D0000298,3,1,2012,1,0
2012D0000300,3,1,2012,1,1
2012D0000303,3,1,2012,1,0
2012D0000304,3,1,2012,1,1
2012D0000305,3,1,2012,1,1
2012D0000306,3,1,2012,1,1
2012D0000307,3,1,2012,1,0
2012D0000308,3,1,2012,1,0
2012D0000309,3,1,2012,1,0
2012D0000310,3,1,2012,1,0
2012D0000311,3,1,2012,1,1
2012D0000312,3,1,2012,1,1
2012D0000313,3,1,2012,1,1
2012D0000314,3,1,2012,1,0
2012D0000315,3,1,2012,1,0
2012D0000216,3,1,2012,1,1
2012D0000217,3,1,2012,1,0
2012D0000218,3,1,2012,1,0
2012D0000204,3,1,2012,1,0
2012D0000168,3,1,2012,1,0
2012D0000174,3,1,2012,1,0
2012D0000225,3,1,2012,1,1
2012D0000223,3,1,2012,1,0
2012D0000231,3,1,2012,1,0
2012D0000241,3,1,2012,1,1
2012D0000447,3,1,2012,1,1
2012D0000375,3,1,2012,1,0
2012D0000472,3,1,2012,1,1
2012D0000463,3,1,2012,1,0
2012D0000474,3,1,2012,1,1
2012D0000756,3,1,2012,1,1
2012D0000757,3,1,2012,1,0
2012D0000591,3,1,2012,1,1
2012D0000593,3,1,2012,1,1
2012D0000595,3,1,2012,1,0
2012D0000611,3,1,2012,1,0
2012D0000841,3,1,2012,1,0
2012D0000845,3,1,2012,1,0
2012D0000847,4,1,2012,1,0
2012D0000850,4,1,2012,1,1
2012D0000853,4,1,2012,1,0
2012D0000767,4,1,2012,1,0
2012D0000760,4,1,2012,1,0
2012D0000589,4,1,2012,1,0
2012D0000599,4,1,2012,1,0
2012D0000707,4,1,2012,1,1
2012D0000692,4,1,2012,1,0
2012D0000461,4,1,2012,1,0
2012D0000465,4,1,2012,1,0
2012D0000376,4,1,2012,1,1
2012D0000374,4,1,2012,1,0
2012D0000381,4,1,2012,1,0
2012D0000382,4,1,2012,1,0
2012D0000383,4,1,2012,1,1
2012D0000385,4,1,2012,1,1
2012D0000394,4,1,2012,1,1
2012D0000411,4,1,2012,1,0
2012D0000407,4,1,2012,1,0
2012D0000408,4,1,2012,1,1
2012D0000405,4,1,2012,1,0
2012D0000403,4,1,2012,1,1
2012D0000400,4,1,2012,1,1
2012D0000401,4,1,2012,1,0
2012D0000397,4,1,2012,1,1
2012D0000398,4,1,2012,1,0
