ID,Day,Month,Year,Type,Gender
2016B0002780,1,1,2016,0,0
2016B0002781,1,1,2016,0,0
2016B0002782,1,1,2016,0,0
2016B0002947,1,1,2016,0,1
2016B0007238,1,1,2016,0,0
2016D0000040,1,1,2016,1,1
2016D0000055,1,1,2016,1,0
2016D0000053,1,1,2016,1,0
2016D0000133,1,1,2016,1,0
2016D0000134,1,1,2016,1,0
2016D0000136,1,1,2016,1,0
2016D0000137,1,1,2016,1,0
2016D0000138,1,1,2016,1,1
2016D0000140,1,1,2016,1,0
2016D0000142,1,1,2016,1,1
2016D0000143,1,1,2016,1,1
2016D0000144,1,1,2016,1,0
2016D0000145,1,1,2016,1,0
2016D0000146,1,1,2016,1,0
2016D0000147,1,1,2016,1,0
2016D0000150,1,1,2016,1,0
2016D0000152,1,1,2016,1,0
2016D0000153,1,1,2016,1,1
2016D0000155,1,1,2016,1,0
2016D0000156,1,1,2016,1,0
2016D0000158,1,1,2016,1,0
2016D0000159,1,1,2016,1,0
2016D0000161,1,1,2016,1,0
2016D0000162,1,1,2016,1,0
2016D0000163,1,1,2016,1,1
2016D0000166,1,1,2016,1,0
2016D0000167,1,1,2016,1,1
2016D0000168,1,1,2016,1,1
2016D0000169,1,1,2016,1,0
2016D0000171,1,1,2016,1,1
2016D0000097,1,1,2016,1,0
2016D0000098,1,1,2016,1,0
2016D0000099,1,1,2016,1,0
2016D0000100,1,1,2016,1,1
2016D0000114,1,1,2016,1,1
2016D0000119,1,1,2016,1,1
2016D0000123,1,1,2016,1,0
2016D0000124,1,1,2016,1,0
2016D0000125,1,1,2016,1,1
2016D0000126,1,1,2016,1,0
2016D0000127,1,1,2016,1,0
2016D0000129,1,1,2016,1,0
2016D0000130,1,1,2016,1,0
2016D0000181,1,1,2016,1,0
2016D0000183,1,1,2016,1,1
2016D0003360,1,1,2016,1,1
2016D0003490,1,1,2016,1,0
2016D0007152,1,1,2016,1,1
2016D0007154,1,1,2016,1,1
2016D0007160,1,1,2016,1,0
2016B0001200,1,1,2016,0,0
2016B0001196,1,1,2016,0,0
2016B0001207,1,1,2016,0,0
2016B0001210,1,1,2016,0,1
2016B0001212,1,1,2016,0,1
2016B0001215,1,1,2016,0,1
2016B0001218,1,1,2016,0,0
2016B0001224,1,1,2016,0,1
2016B0001229,1,1,2016,0,0
2016B0001234,1,1,2016,0,1
2016B0001237,1,1,2016,0,0
2016B0001240,1,1,2016,0,0
2016B0001243,1,1,2016,0,0
2016B0001247,1,1,2016,0,0
2016B0001250,1,1,2016,0,0
2016B0001257,1,1,2016,0,1
2016B0001259,1,1,2016,0,1
2016B0001262,1,1,2016,0,1
2016B0001264,1,1,2016,0,1
2016B0001265,1,1,2016,0,1
2016B0001269,1,1,2016,0,0
2016B0001271,1,1,2016,0,0
2016B0001279,1,1,2016,0,0
2016B0001282,1,1,2016,0,1
2016B0001303,1,1,2016,0,0
2016B0001311,1,1,2016,0,0
2016B0001336,1,1,2016,0,0
2016B0001365,1,1,2016,0,1
2016B0001366,1,1,2016,0,0
2016B0001389,1,1,2016,0,1
2016B0001400,1,1,2016,0,0
2016B0001409,1,1,2016,0,1
2016B0001412,1,1,2016,0,1
2016B0001413,1,1,2016,0,0
2016B0001419,1,1,2016,0,1
2016B0001417,1,1,2016,0,1
2016B0001423,1,1,2016,0,1
2016B0001463,1,1,2016,0,0
2016B0001510,1,1,2016,0,1
2016B0001513,1,1,2016,0,1
2016B0001521,1,1,2016,0,0
2016B0001515,1,1,2016,0,0
2016B0001570,1,1,2016,0,0
2016B0001592,1,1,2016,0,0
2016B0001603,1,1,2016,0,0
2016B0001596,1,1,2016,0,0
2016B0001656,1,1,2016,0,1
2016B0001657,1,1,2016,0,1
2016B0001659,1,1,2016,0,0
2016B0001651,1,1,2016,0,0
2016B0001709,1,1,2016,0,0
2016B0001713,1,1,2016,0,1
2016B0001738,1,1,2016,0,0
2016B0001750,1,1,2016,0,0
2016B0001751,1,1,2016,0,0
2016B0001796,1,1,2016,0,0
2016B0001872,1,1,2016,0,1
2016B0001873,1,1,2016,0,0
2016B0001876,1,1,2016,0,0
2016B0001964,1,1,2016,0,0
2016B0002036,1,1,2016,0,1
2016B0002072,1,1,2016,0,1
2016B0002078,1,1,2016,0,1
2016B0002127,1,1,2016,0,0
2016B0002133,1,1,2016,0,0
2016B0002267,1,1,2016,0,0
2016B0002329,1,1,2016,0,1
2016B0006245,1,1,2016,0,0
2016B0056228,1,1,2016,0,0
2017B0000599,1,1,2016,0,1
2016D0031193,1,1,2016,1,0
2016D0031727,1,1,2016,1,0
2016D0031274,2,1,2016,1,0
2016D0031504,2,1,2016,1,1
2016D0031119,2,1,2016,1,1
2016D0001949,2,1,2016,1,0
2016B0056280,2,1,2016,0,1
2016B0056328,2,1,2016,0,1
2016D0002683,2,1,2016,1,1
2016D0005616,2,1,2016,1,0
2016D0009437,2,1,2016,1,0
2016B0002259,2,1,2016,0,1
2016B0002260,2,1,2016,0,0
2016B0002316,2,1,2016,0,0
2016B0002128,2,1,2016,0,1
2016B0002139,2,1,2016,0,1
2016B0001981,2,1,2016,0,1
2016B0001879,2,1,2016,0,0
2016B0001858,2,1,2016,0,0
2016B0001781,2,1,2016,0,1
2016B0001782,2,1,2016,0,1
2016B0001815,2,1,2016,0,0
2016B0001749,2,1,2016,0,0
2016B0001666,2,1,2016,0,1
2016B0001661,2,1,2016,0,1
2016B0001663,2,1,2016,0,0
2016B0001664,2,1,2016,0,0
2016B0001627,2,1,2016,0,0
2016B0001614,2,1,2016,0,0
2016B0001617,2,1,2016,0,0
2016B0001622,2,1,2016,0,0
2016B0001607,2,1,2016,0,0
2016B0001598,2,1,2016,0,0
2016B0001571,2,1,2016,0,1
2016B0001519,2,1,2016,0,1
2016B0001438,2,1,2016,0,0
2016B0001475,2,1,2016,0,0
2016B0001425,2,1,2016,0,0
2016B0001428,2,1,2016,0,1
2016B0001410,2,1,2016,0,1
2016B0001408,2,1,2016,0,1
2016B0001367,2,1,2016,0,0
2016B0001353,2,1,2016,0,0
2016B0001315,2,1,2016,0,1
2016B0001299,2,1,2016,0,0
2016B0001283,2,1,2016,0,0
2016B0001287,2,1,2016,0,0
2016B0001293,2,1,2016,0,0
2016D0003657,2,1,2016,1,0
2016D0010305,2,1,2016,1,0
2016D0000064,2,1,2016,1,0
2016D0000051,2,1,2016,1,0
2016D0000084,2,1,2016,1,0
2016D0000180,2,1,2016,1,0
2016D0002800,2,1,2016,1,0
2016D0000054,2,1,2016,1,0
2016D0000061,2,1,2016,1,0
2016D0000062,2,1,2016,1,0
2016D0000056,2,1,2016,1,0
2016D0000057,2,1,2016,1,0
2016D0000058,2,1,2016,1,0
2016D0000059,2,1,2016,1,0
2016D0000072,2,1,2016,1,0
2016D0000039,2,1,2016,1,0
2016D0000033,2,1,2016,1,0
2016D0000034,2,1,2016,1,1
2016D0000036,2,1,2016,1,0
2016D0000037,2,1,2016,1,0
2016D0000042,2,1,2016,1,1
2016D0000044,2,1,2016,1,0
2016D0000046,2,1,2016,1,0
2016D0000047,2,1,2016,1,0
2016D0000048,2,1,2016,1,0
2016D0000049,2,1,2016,1,0
2016D0000003,2,1,2016,1,0
2016D0000028,2,1,2016,1,1
2016B0007205,2,1,2016,0,0
2016B0002868,2,1,2016,0,0
2016B0002783,2,1,2016,0,0
2016B0002784,2,1,2016,0,1
2016B0002786,2,1,2016,0,0
2016B0002789,2,1,2016,0,0
2016B0002790,2,1,2016,0,1
2016B0002792,2,1,2016,0,1
2016B0002794,2,1,2016,0,0
2016B0002797,2,1,2016,0,1
2016B0002751,2,1,2016,0,1
2016B0002752,2,1,2016,0,0
2016B0002753,2,1,2016,0,1
2016B0002754,2,1,2016,0,0
2016B0002725,2,1,2016,0,0
2016B0002726,2,1,2016,0,0
2016B0002670,2,1,2016,0,0
2016B0002672,2,1,2016,0,0
2016B0002665,2,1,2016,0,0
2016B0002490,2,1,2016,0,0
2016B0002496,2,1,2016,0,0
2016B0002482,2,1,2016,0,0
2016B0002485,2,1,2016,0,1
2016B0002486,2,1,2016,0,1
2016B0002351,2,1,2016,0,1
2016B0030124,2,1,2016,0,1
2016D0007185,2,1,2016,1,0
2016D0007164,2,1,2016,1,1
2016D0007162,2,1,2016,1,0
2016D0003997,2,1,2016,1,0
2016D0000779,2,1,2016,1,0
2016D0000756,2,1,2016,1,1
2016D0000777,2,1,2016,1,0
2016D0000792,2,1,2016,1,0
2016D0000706,2,1,2016,1,1
2016D0000707,2,1,2016,1,0
2016D0000708,2,1,2016,1,1
2016D0000709,2,1,2016,1,1
2016D0000710,2,1,2016,1,0
2016D0000711,2,1,2016,1,1
2016D0000712,2,1,2016,1,0
2016D0000723,2,1,2016,1,0
2016D0000724,2,1,2016,1,0
2016D0000728,2,1,2016,1,0
2016D0000732,2,1,2016,1,0
2016D0000687,2,1,2016,1,0
2016D0000688,2,1,2016,1,0
2016D0000669,2,1,2016,1,0
2016D0000670,2,1,2016,1,1
2016D0000647,2,1,2016,1,0
2016D0000572,2,1,2016,1,1
2016D0000607,2,1,2016,1,0
2016D0000631,2,1,2016,1,1
2016D0000612,2,1,2016,1,1
2016D0000613,2,1,2016,1,1
2016D0000614,2,1,2016,1,0
2016D0000615,2,1,2016,1,0
2016D0000616,2,1,2016,1,1
2016D0000551,2,1,2016,1,1
2016D0000576,2,1,2016,1,1
2016D0000548,2,1,2016,1,0
2016D0000540,2,1,2016,1,0
2016D0000521,2,1,2016,1,0
2016D0000529,2,1,2016,1,1
2016D0000530,2,1,2016,1,0
2016D0000487,2,1,2016,1,1
2016D0000477,2,1,2016,1,1
2016D0000458,2,1,2016,1,0
2016D0000474,2,1,2016,1,1
2016B0055916,2,1,2016,0,1
2016B0005459,2,1,2016,0,1
2016B0005415,2,1,2016,0,0
2016B0001172,2,1,2016,0,0
2016B0001174,2,1,2016,0,0
2016B0001166,2,1,2016,0,1
2016B0001164,2,1,2016,0,0
2016B0001169,2,1,2016,0,1
2016B0001158,2,1,2016,0,1
2016B0001154,2,1,2016,0,0
2016B0001149,2,1,2016,0,0
2016B0001047,2,1,2016,0,0
2016B0001048,2,1,2016,0,0
2016B0001051,2,1,2016,0,1
2016B0001052,2,1,2016,0,1
2016B0001062,2,1,2016,0,1
2016B0001063,2,1,2016,0,0
2016B0001064,2,1,2016,0,1
2016B0001072,2,1,2016,0,0
2016B0001074,2,1,2016,0,0
2016B0001099,2,1,2016,0,1
2016B0001102,2,1,2016,0,1
2016B0001104,2,1,2016,0,1
2016B0001105,2,1,2016,0,1
2016B0001107,2,1,2016,0,0
2016B0001109,2,1,2016,0,1
2016B0001111,2,1,2016,0,0
2016B0001113,2,1,2016,0,0
2016B0001055,2,1,2016,0,0
2016B0001057,2,1,2016,0,0
2016B0001066,2,1,2016,0,0
2016B0001069,2,1,2016,0,0
2016B0001035,2,1,2016,0,0
2016B0001038,2,1,2016,0,1
2016B0001040,2,1,2016,0,1
2016B0001042,2,1,2016,0,0
2016B0001014,2,1,2016,0,0
2016B0001020,2,1,2016,0,0
2016B0001022,2,1,2016,0,1
2016B0000977,2,1,2016,0,1
2016B0000950,2,1,2016,0,1
2016B0000946,2,1,2016,0,0
2016B0000942,2,1,2016,0,0
2016B0000910,2,1,2016,0,0
2016B0000938,2,1,2016,0,0
2016B0000863,2,1,2016,0,0
2016B0000773,2,1,2016,0,0
2016B0000810,2,1,2016,0,1
2016B0000716,2,1,2016,0,1
2016B0000741,2,1,2016,0,1
2016B0000744,2,1,2016,0,1
2016B0000698,2,1,2016,0,1
2016B0000673,2,1,2016,0,0
2016B0000616,2,1,2016,0,0
2016B0000660,2,1,2016,0,1
2016B0000661,2,1,2016,0,0
2016B0000522,2,1,2016,0,0
2016B0000414,2,1,2016,0,0
2016B0000343,2,1,2016,0,0
2016B0000289,2,1,2016,0,0
2016B0000256,2,1,2016,0,0
2016B0000222,2,1,2016,0,0
2016B0000254,2,1,2016,0,0
2016B0000208,2,1,2016,0,0
2016B0000217,2,1,2016,0,0
2016B0000201,2,1,2016,0,1
2016B0000182,2,1,2016,0,0
2016B0000183,2,1,2016,0,1
2016D0001318,2,1,2016,1,0
2016D0001308,2,1,2016,1,1
2016D0001309,2,1,2016,1,0
2016D0001305,2,1,2016,1,0
2016D0001306,2,1,2016,1,0
2016D0001074,2,1,2016,1,0
2016D0001081,2,1,2016,1,0
2016D0001677,2,1,2016,1,0
2016D0001836,2,1,2016,1,1
2016B0009031,2,1,2016,0,0
2016B0009034,2,1,2016,0,1
2016B0008377,2,1,2016,0,0
2016B0004485,2,1,2016,0,1
2016B0004509,2,1,2016,0,0
2016B0003553,2,1,2016,0,0
2016B0003550,3,1,2016,0,0
2016B0003551,3,1,2016,0,0
2016B0004486,3,1,2016,0,1
2016B0008379,3,1,2016,0,0
2016B0026922,3,1,2016,0,1
2016D0001840,3,1,2016,1,1
2016D0001303,3,1,2016,1,0
2016D0001304,3,1,2016,1,0
2016D0001301,3,1,2016,1,1
2016B0000202,3,1,2016,0,1
2016B0000291,3,1,2016,0,1
2016B0000263,3,1,2016,0,0
2016B0000334,3,1,2016,0,1
2016B0000327,3,1,2016,0,0
2016B0000337,3,1,2016,0,0
2016B0000392,3,1,2016,0,0
2016B0000427,3,1,2016,0,0
2016B0000435,3,1,2016,0,1
2016B0000696,3,1,2016,0,0
2016B0000739,3,1,2016,0,1
2016B0000581,3,1,2016,0,1
2016B0000585,3,1,2016,0,0
2016B0000448,3,1,2016,0,1
2016B0000620,3,1,2016,0,0
2016B0000622,3,1,2016,0,0
2016B0000624,3,1,2016,0,0
2016B0000626,3,1,2016,0,1
2016B0000628,3,1,2016,0,1
2016B0000630,3,1,2016,0,0
2016B0000632,3,1,2016,0,1
2016B0000633,3,1,2016,0,0
2016B0000634,3,1,2016,0,0
2016B0000635,3,1,2016,0,0
2016B0000636,3,1,2016,0,1
2016B0000637,3,1,2016,0,0
2016B0000638,3,1,2016,0,0
2016B0000639,3,1,2016,0,1
2016B0000640,3,1,2016,0,1
2016B0000641,3,1,2016,0,0
2016B0000892,3,1,2016,0,0
2016B0000952,3,1,2016,0,1
2016B0001043,3,1,2016,0,1
2016B0001036,3,1,2016,0,0
2016B0001114,3,1,2016,0,1
2016B0001115,3,1,2016,0,0
2016B0001116,3,1,2016,0,1
2016B0001117,3,1,2016,0,0
2016B0001118,3,1,2016,0,0
2016B0001049,3,1,2016,0,0
2016B0001137,3,1,2016,0,0
2016B0001176,3,1,2016,0,0
2016B0001191,3,1,2016,0,0
2016B0001189,3,1,2016,0,1
2016B0001183,3,1,2016,0,1
2016B0005462,3,1,2016,0,0
2016B0004964,3,1,2016,0,0
2016B0014390,3,1,2016,0,0
2016D0000476,3,1,2016,1,0
2016D0000445,3,1,2016,1,0
2016D0000488,3,1,2016,1,1
2016D0000489,3,1,2016,1,0
2016D0000532,3,1,2016,1,1
2016D0000546,3,1,2016,1,0
2016D0000543,3,1,2016,1,1
2016D0000577,3,1,2016,1,1
2016D0000550,3,1,2016,1,0
2016D0000568,3,1,2016,1,0
2016D0000559,3,1,2016,1,1
2016D0000560,3,1,2016,1,0
2016D0000574,3,1,2016,1,0
2016D0000575,3,1,2016,1,0
2016D0000617,3,1,2016,1,1
2016D0000618,3,1,2016,1,0
2016D0000619,3,1,2016,1,0
2016D0000620,3,1,2016,1,0
2016D0000621,3,1,2016,1,0
2016D0000634,3,1,2016,1,1
2016D0000439,3,1,2016,1,1
2016D0000448,3,1,2016,1,1
2016D0000303,3,1,2016,1,1
2016D0000648,3,1,2016,1,0
2016D0000649,3,1,2016,1,1
2016D0000650,3,1,2016,1,0
2016D0000660,3,1,2016,1,0
2016D0000730,3,1,2016,1,1
2016D0000731,3,1,2016,1,1
2016D0000726,3,1,2016,1,0
2016D0000727,3,1,2016,1,0
2016D0000713,3,1,2016,1,0
2016D0000714,3,1,2016,1,0
2016D0000716,3,1,2016,1,0
2016D0000770,3,1,2016,1,0
2016D0000808,3,1,2016,1,0
2016D0007187,3,1,2016,1,1
2016D0007180,3,1,2016,1,0
2016D0007181,3,1,2016,1,1
2016B0002497,3,1,2016,0,1
2016B0002500,3,1,2016,0,1
2016B0002503,3,1,2016,0,0
2016B0002504,3,1,2016,0,0
2016B0002506,3,1,2016,0,1
2016B0002508,3,1,2016,0,0
2016B0002509,3,1,2016,0,1
2016B0002511,3,1,2016,0,0
2016B0002667,3,1,2016,0,0
2016B0002755,3,1,2016,0,1
2016B0002756,3,1,2016,0,0
2016B0002813,3,1,2016,0,1
2016B0002804,3,1,2016,0,1
2016B0002805,3,1,2016,0,0
2016B0002806,3,1,2016,0,1
2016B0002807,3,1,2016,0,0
2016B0002945,3,1,2016,0,1
2016B0002942,3,1,2016,0,1
2016B0003178,3,1,2016,0,0
2016B0012814,3,1,2016,0,1
2016D0000029,3,1,2016,1,0
2016D0000031,3,1,2016,1,0
2016D0000032,3,1,2016,1,1
2016D0000023,3,1,2016,1,0
2016D0000024,3,1,2016,1,0
2016D0000025,3,1,2016,1,1
2016D0000027,3,1,2016,1,0
2016D0000050,3,1,2016,1,1
2016D0000045,3,1,2016,1,0
2016D0000043,3,1,2016,1,1
2016D0000038,3,1,2016,1,0
2016D0000035,3,1,2016,1,1
2016D0000041,3,1,2016,1,1
2016D0000073,3,1,2016,1,1
2016D0000074,3,1,2016,1,1
2016D0000075,3,1,2016,1,0
2016D0000076,3,1,2016,1,1
2016D0000078,3,1,2016,1,0
2016D0000079,3,1,2016,1,1
2016D0000082,3,1,2016,1,1
2016D0000083,3,1,2016,1,0
2016D0000060,3,1,2016,1,0
2016D0000063,3,1,2016,1,0
2016D0000069,3,1,2016,1,0
2016D0003405,3,1,2016,1,1
2016D0006364,3,1,2016,1,0
2016B0001302,3,1,2016,0,0
2016B0001295,3,1,2016,0,0
2016B0001298,3,1,2016,0,0
2016B0001308,3,1,2016,0,1
2016B0001324,3,1,2016,0,1
2016B0001230,3,1,2016,0,1
2016B0001195,3,1,2016,0,1
2016B0001338,3,1,2016,0,1
2016B0001342,3,1,2016,0,1
2016B0001385,3,1,2016,0,0
2016B0001376,3,1,2016,0,1
2016B0001426,3,1,2016,0,1
2016B0001427,3,1,2016,0,1
2016B0001432,3,1,2016,0,1
2016B0001430,3,1,2016,0,0
2016B0001464,3,1,2016,0,0
2016B0001480,3,1,2016,0,0
2016B0001546,3,1,2016,0,1
2016B0001503,3,1,2016,0,1
2016B0001506,3,1,2016,0,0
2016B0001629,3,1,2016,0,0
2016B0001745,3,1,2016,0,1
2016B0001732,3,1,2016,0,0
2016B0001816,3,1,2016,0,1
2016B0001811,3,1,2016,0,1
2016B0001784,3,1,2016,0,0
2016B0001785,3,1,2016,0,0
2016B0001852,3,1,2016,0,0
2016B0001832,3,1,2016,0,0
2016B0001833,3,1,2016,0,1
2016B0001846,3,1,2016,0,0
2016B0001847,3,1,2016,0,0
2016B0001848,3,1,2016,0,0
2016B0001893,3,1,2016,0,1
2016B0001960,3,1,2016,0,0
2016B0002143,3,1,2016,0,1
2016D0002681,3,1,2016,1,0
2016D0002570,3,1,2016,1,0
2016D0002663,3,1,2016,1,0
2016B0056351,3,1,2016,0,0
2016D0001936,3,1,2016,1,1
2016D0031401,3,1,2016,1,1
2016D0031194,4,1,2016,1,0
2016D0002024,4,1,2016,1,0
2016D0002582,4,1,2016,1,0
2016D0002500,4,1,2016,1,1
2016D0009709,4,1,2016,1,1
2016D0009804,4,1,2016,1,1
2016B0002136,4,1,2016,0,0
2016B0002149,4,1,2016,0,0
2016B0001968,4,1,2016,0,0
2016B0002266,4,1,2016,0,1
2016B0001894,4,1,2016,0,0
2016B0001895,4,1,2016,0,0
2016B0001896,4,1,2016,0,1
2016B0001891,4,1,2016,0,1
2016B0001849,4,1,2016,0,0
2016B0001834,4,1,2016,0,1
2016B0001853,4,1,2016,0,0
2016B0001854,4,1,2016,0,0
2016B0001856,4,1,2016,0,1
2016B0001882,4,1,2016,0,0
2016B0001861,4,1,2016,0,1
2016B0001864,4,1,2016,0,0
2016B0001865,4,1,2016,0,0
2016B0001797,4,1,2016,0,0
2016B0001798,4,1,2016,0,1
2016B0001752,4,1,2016,0,0
2016B0001754,4,1,2016,0,0
2016B0001755,4,1,2016,0,1
2016B0001769,4,1,2016,0,0
2016B0001770,4,1,2016,0,0
2016B0001766,4,1,2016,0,0
2016B0001767,4,1,2016,0,1
2016B0001837,4,1,2016,0,0
2016B0001838,4,1,2016,0,0
2016B0001817,4,1,2016,0,0
2016B0001716,4,1,2016,0,1
2016B0001632,4,1,2016,0,0
2016B0001635,4,1,2016,0,0
2016B0001636,4,1,2016,0,1
2016B0001668,4,1,2016,0,1
2016B0001671,4,1,2016,0,0
2016B0001550,4,1,2016,0,0
2016B0001554,4,1,2016,0,0
2016B0001488,4,1,2016,0,0
2016B0001439,4,1,2016,0,0
2016B0001440,4,1,2016,0,0
2016B0001433,4,1,2016,0,0
2016B0001434,4,1,2016,0,0
2016B0001435,4,1,2016,0,1
2016B0001437,4,1,2016,0,1
2016B0001418,4,1,2016,0,1
2016B0001442,4,1,2016,0,0
2016B0001443,4,1,2016,0,0
2016B0001446,4,1,2016,0,0
2016B0001447,4,1,2016,0,1
2016B0001448,4,1,2016,0,0
2016B0001449,4,1,2016,0,1
2016B0001450,4,1,2016,0,1
2016B0001452,4,1,2016,0,0
2016B0001453,4,1,2016,0,1
2016B0001454,4,1,2016,0,0
2016B0001455,4,1,2016,0,0
2016B0001456,4,1,2016,0,1
2016B0001379,4,1,2016,0,0
2016B0001382,4,1,2016,0,0
2016B0001386,4,1,2016,0,0
2016B0001414,4,1,2016,0,0
2016B0001344,4,1,2016,0,1
2016B0001346,4,1,2016,0,0
2016B0001314,4,1,2016,0,0
2016B0001349,4,1,2016,0,1
2016B0001330,4,1,2016,0,0
2016B0001332,4,1,2016,0,1
2016B0001370,4,1,2016,0,1
2016B0001372,4,1,2016,0,1
2016B0001201,4,1,2016,0,0
2016B0001204,4,1,2016,0,1
2016B0001209,4,1,2016,0,0
2016B0001198,4,1,2016,0,0
2016B0001206,4,1,2016,0,0
2016B0001225,4,1,2016,0,1
2016B0001216,4,1,2016,0,0
