Sr. No.,Registration No,Type,Date Of Event,Gender
11123,2012B0007429,Birth,17/02/2012,Male
11124,2012B0007426,Birth,17/02/2012,Female
11125,2012B0007441,Birth,17/02/2012,Female
11126,2012B0007481,Birth,17/02/2012,Male
11127,2012B0007482,Birth,17/02/2012,Male
11128,2012B0007373,Birth,17/02/2012,Male
11129,2012B0007378,Birth,17/02/2012,Male
11130,2012B0007361,Birth,17/02/2012,Female
11131,2012B0007580,Birth,17/02/2012,Female
11132,2012B0007522,Birth,17/02/2012,Male
11133,2012B0007525,Birth,17/02/2012,Female
11134,2012B0007528,Birth,17/02/2012,Female
11135,2012D0026352,Death,17/02/2012,Male
11136,2012B0009051,Birth,17/02/2012,Female
11137,2012B0009094,Birth,17/02/2012,Male
11138,2012B0009101,Birth,17/02/2012,Male
11139,2012B0009127,Birth,17/02/2012,Female
11140,2012B0009118,Birth,17/02/2012,Male
11141,2012B0008894,Birth,17/02/2012,Female
11142,2012B0009253,Birth,17/02/2012,Female
11143,2012B0009205,Birth,17/02/2012,Female
11144,2012B0009207,Birth,17/02/2012,Male
11145,2012B0009295,Birth,17/02/2012,Female
11146,2012B0009375,Birth,17/02/2012,Female
11147,2012B0009377,Birth,17/02/2012,Female
11148,2012B0009358,Birth,17/02/2012,Female
11149,2012B0009360,Birth,17/02/2012,Male
11150,2012B0008760,Birth,17/02/2012,Male
11151,2012B0008764,Birth,17/02/2012,Male
11152,2012B0008767,Birth,17/02/2012,Male
11153,2012B0008762,Birth,17/02/2012,Male
11154,2012B0008756,Birth,17/02/2012,Male
11155,2012B0008815,Birth,17/02/2012,Female
11156,2012B0008840,Birth,17/02/2012,Female
11157,2012B0008707,Birth,17/02/2012,Male
11158,2012B0008705,Birth,17/02/2012,Male
11159,2012B0008666,Birth,17/02/2012,Female
11160,2012B0008670,Birth,17/02/2012,Male
11161,2012B0008668,Birth,17/02/2012,Female
11162,2012B0008672,Birth,17/02/2012,Female
11163,2012B0008600,Birth,17/02/2012,Male
11164,2012B0008611,Birth,17/02/2012,Female
11165,2012B0008574,Birth,17/02/2012,Male
11166,2012B0008544,Birth,17/02/2012,Female
11167,2012B0008548,Birth,17/02/2012,Female
11168,2012B0008546,Birth,17/02/2012,Female
11169,2012B0008513,Birth,17/02/2012,Female
11170,2012B0008495,Birth,17/02/2012,Male
11171,2012B0008315,Birth,17/02/2012,Female
11172,2012B0008405,Birth,17/02/2012,Female
11173,2012B0008383,Birth,17/02/2012,Male
11174,2012B0008396,Birth,17/02/2012,Male
11175,2012B0008353,Birth,17/02/2012,Female
11176,2012B0008351,Birth,17/02/2012,Male
11177,2012B0008371,Birth,17/02/2012,Male
11178,2012B0008372,Birth,17/02/2012,Male
11179,2012B0008380,Birth,17/02/2012,Male
11180,2012B0008381,Birth,17/02/2012,Female
11181,2012D0004424,Death,17/02/2012,Male
11182,2012D0004412,Death,17/02/2012,Male
11183,2012D0004463,Death,17/02/2012,Female
11184,2012D0004515,Death,17/02/2012,Male
11185,2012D0004570,Death,17/02/2012,Male
11186,2012D0004207,Death,17/02/2012,Male
11187,2012D0004208,Death,17/02/2012,Male
11188,2012D0004210,Death,17/02/2012,Female
11189,2012D0004211,Death,17/02/2012,Male
11190,2012D0004212,Death,17/02/2012,Male
11191,2012D0004218,Death,17/02/2012,Male
11192,2012D0004219,Death,17/02/2012,Male
11193,2012D0004220,Death,17/02/2012,Male
11194,2012D0004243,Death,17/02/2012,Male
11195,2012D0004121,Death,17/02/2012,Male
11196,2012D0004168,Death,17/02/2012,Male
11197,2012D0004178,Death,17/02/2012,Male
11198,2012D0004196,Death,17/02/2012,Male
11199,2012D0004197,Death,17/02/2012,Male
11200,2012D0004193,Death,17/02/2012,Female
11201,2012D0004138,Death,17/02/2012,Male
11202,2012D0004050,Death,17/02/2012,Female
11203,2012D0004072,Death,17/02/2012,Male
11204,2012D0004092,Death,17/02/2012,Male
11205,2012D0003978,Death,17/02/2012,Female
11206,2012D0003901,Death,17/02/2012,Male
11207,2012D0003906,Death,17/02/2012,Male
11208,2012D0003713,Death,17/02/2012,Male
11209,2012D0003464,Death,17/02/2012,Male
11210,2013B0015469,Birth,17/02/2012,Male
11211,2012B0056743,Birth,17/02/2012,Male
11212,2012B0039650,Birth,17/02/2012,Female
11213,2012B0009782,Birth,17/02/2012,Female
11214,2012B0009785,Birth,17/02/2012,Female
11215,2012B0009700,Birth,17/02/2012,Male
11216,2012B0010564,Birth,17/02/2012,Female
11217,2012B0010763,Birth,17/02/2012,Female
11218,2012D0014539,Death,17/02/2012,Male
11219,2012D0003035,Death,17/02/2012,Female
11220,2012D0003405,Death,17/02/2012,Male
11221,2012D0003418,Death,17/02/2012,Male
11222,2012D0003392,Death,17/02/2012,Female
11223,2012D0003299,Death,18/02/2012,Male
11224,2013B0058363,Birth,18/02/2012,Female
11225,2012B0010774,Birth,18/02/2012,Male
11226,2012B0010554,Birth,18/02/2012,Female
11227,2012B0009783,Birth,18/02/2012,Male
11228,2012B0009788,Birth,18/02/2012,Male
11229,2012B0009972,Birth,18/02/2012,Female
11230,2012B0009963,Birth,18/02/2012,Male
11231,2012B0009960,Birth,18/02/2012,Female
11232,2012B0010491,Birth,18/02/2012,Female
11233,2012B0056897,Birth,18/02/2012,Female
11234,2016B0040426,Birth,18/02/2012,Female
11235,2012D0003503,Death,18/02/2012,Female
11236,2012D0003679,Death,18/02/2012,Male
11237,2012D0003649,Death,18/02/2012,Male
11238,2012D0003664,Death,18/02/2012,Male
11239,2012D0003646,Death,18/02/2012,Male
11240,2012D0003908,Death,18/02/2012,Male
11241,2012D0003910,Death,18/02/2012,Male
11242,2012D0003913,Death,18/02/2012,Male
11243,2012D0003899,Death,18/02/2012,Female
11244,2012D0003903,Death,18/02/2012,Female
11245,2012D0003905,Death,18/02/2012,Male
11246,2012D0003915,Death,18/02/2012,Male
11247,2012D0003957,Death,18/02/2012,Female
11248,2012D0003958,Death,18/02/2012,Male
11249,2012D0003960,Death,18/02/2012,Male
11250,2012D0003961,Death,18/02/2012,Male
11251,2012D0003962,Death,18/02/2012,Female
11252,2012D0003966,Death,18/02/2012,Female
11253,2012D0003967,Death,18/02/2012,Female
11254,2012D0003970,Death,18/02/2012,Female
11255,2012D0003973,Death,18/02/2012,Female
11256,2012D0003986,Death,18/02/2012,Male
11257,2012D0003984,Death,18/02/2012,Male
11258,2012D0003980,Death,18/02/2012,Male
11259,2012D0003981,Death,18/02/2012,Male
11260,2012D0004003,Death,18/02/2012,Female
11261,2012D0004001,Death,18/02/2012,Male
11262,2012D0003999,Death,18/02/2012,Male
11263,2012D0003997,Death,18/02/2012,Male
11264,2012D0003989,Death,18/02/2012,Male
11265,2012D0003992,Death,18/02/2012,Male
11266,2012D0003995,Death,18/02/2012,Male
11267,2012D0004038,Death,18/02/2012,Male
11268,2012D0004032,Death,18/02/2012,Male
11269,2012D0004033,Death,18/02/2012,Male
11270,2012D0004034,Death,18/02/2012,Male
11271,2012D0004035,Death,18/02/2012,Female
11272,2012D0004036,Death,18/02/2012,Male
11273,2012D0004014,Death,18/02/2012,Male
11274,2012D0004012,Death,18/02/2012,Male
11275,2012D0004009,Death,18/02/2012,Male
11276,2012D0003875,Death,18/02/2012,Male
11277,2012D0003871,Death,18/02/2012,Female
11278,2012D0003879,Death,18/02/2012,Male
11279,2012D0003882,Death,18/02/2012,Male
11280,2012D0003885,Death,18/02/2012,Female
11281,2012D0003892,Death,18/02/2012,Male
11282,2012D0003893,Death,18/02/2012,Female
11283,2012D0003889,Death,18/02/2012,Male
11284,2012D0003896,Death,18/02/2012,Male
11285,2012D0003897,Death,18/02/2012,Male
11286,2012D0003803,Death,18/02/2012,Female
11287,2012D0003807,Death,18/02/2012,Female
11288,2012D0003797,Death,18/02/2012,Female
11289,2012D0003800,Death,18/02/2012,Female
11290,2012D0004080,Death,18/02/2012,Male
11291,2012D0004089,Death,18/02/2012,Female
11292,2012D0004073,Death,18/02/2012,Male
11293,2012D0004068,Death,18/02/2012,Female
11294,2012D0004070,Death,18/02/2012,Male
11295,2012D0004053,Death,18/02/2012,Female
11296,2012D0004056,Death,18/02/2012,Female
11297,2012D0004153,Death,18/02/2012,Male
11298,2012D0004154,Death,18/02/2012,Female
11299,2012D0004155,Death,18/02/2012,Female
11300,2012D0004156,Death,18/02/2012,Male
11301,2012D0004157,Death,18/02/2012,Female
11302,2012D0004158,Death,18/02/2012,Male
11303,2012D0004159,Death,18/02/2012,Male
11304,2012D0004160,Death,18/02/2012,Male
11305,2012D0004149,Death,18/02/2012,Female
11306,2012D0004198,Death,18/02/2012,Male
11307,2012D0004199,Death,18/02/2012,Male
11308,2012D0004169,Death,18/02/2012,Male
11309,2012D0004322,Death,18/02/2012,Male
11310,2012D0004337,Death,18/02/2012,Male
11311,2012D0004338,Death,18/02/2012,Female
11312,2012D0004358,Death,18/02/2012,Female
11313,2012D0004213,Death,18/02/2012,Male
11314,2012D0004214,Death,18/02/2012,Female
11315,2012D0004596,Death,18/02/2012,Female
11316,2012D0004551,Death,18/02/2012,Male
11317,2012B0008382,Birth,18/02/2012,Male
11318,2012B0008376,Birth,18/02/2012,Male
11319,2012B0008377,Birth,18/02/2012,Female
11320,2012B0008386,Birth,18/02/2012,Female
11321,2012B0008387,Birth,18/02/2012,Female
11322,2012B0008388,Birth,18/02/2012,Female
11323,2012B0008389,Birth,18/02/2012,Male
11324,2012B0008373,Birth,18/02/2012,Female
11325,2012B0008374,Birth,18/02/2012,Male
11326,2012B0008370,Birth,18/02/2012,Female
11327,2012B0008366,Birth,18/02/2012,Male
11328,2012B0008367,Birth,18/02/2012,Male
11329,2012B0008368,Birth,18/02/2012,Male
11330,2012B0008359,Birth,18/02/2012,Male
11331,2012B0008379,Birth,18/02/2012,Female
11332,2012B0008395,Birth,18/02/2012,Male
11333,2012B0008384,Birth,18/02/2012,Female
11334,2012B0008392,Birth,18/02/2012,Male
11335,2012B0008406,Birth,18/02/2012,Female
11336,2012B0008402,Birth,18/02/2012,Male
11337,2012B0008398,Birth,18/02/2012,Male
11338,2012B0008415,Birth,18/02/2012,Female
11339,2012B0008416,Birth,18/02/2012,Male
11340,2012B0008417,Birth,18/02/2012,Female
11341,2012B0008478,Birth,18/02/2012,Female
11342,2012B0008413,Birth,18/02/2012,Female
11343,2012B0008441,Birth,18/02/2012,Male
11344,2012B0008442,Birth,18/02/2012,Male
11345,2012B0008408,Birth,18/02/2012,Female
11346,2012B0008411,Birth,18/02/2012,Male
11347,2012B0008437,Birth,18/02/2012,Female
11348,2012B0008438,Birth,18/02/2012,Male
11349,2012B0008509,Birth,18/02/2012,Male
11350,2012B0008536,Birth,18/02/2012,Female
11351,2012B0008599,Birth,18/02/2012,Male
11352,2012B0008674,Birth,18/02/2012,Female
11353,2012B0008676,Birth,18/02/2012,Male
11354,2012B0008679,Birth,18/02/2012,Male
11355,2012B0008686,Birth,18/02/2012,Male
11356,2012B0008870,Birth,18/02/2012,Male
11357,2012B0008842,Birth,18/02/2012,Female
11358,2012B0008754,Birth,18/02/2012,Male
11359,2012B0009297,Birth,18/02/2012,Female
11360,2012B0009314,Birth,18/02/2012,Female
11361,2012B0009315,Birth,18/02/2012,Male
11362,2012B0009330,Birth,18/02/2012,Male
11363,2012B0009282,Birth,18/02/2012,Female
11364,2012B0009265,Birth,18/02/2012,Male
11365,2012B0009208,Birth,18/02/2012,Female
11366,2012B0009209,Birth,18/02/2012,Male
11367,2012B0009206,Birth,18/02/2012,Male
11368,2012B0009186,Birth,18/02/2012,Female
11369,2012B0009255,Birth,18/02/2012,Female
11370,2012B0008895,Birth,18/02/2012,Male
11371,2012B0008896,Birth,18/02/2012,Female
11372,2012B0008897,Birth,18/02/2012,Male
11373,2012B0008898,Birth,18/02/2012,Female
11374,2012B0008899,Birth,18/02/2012,Male
11375,2012B0008887,Birth,18/02/2012,Female
11376,2012B0008888,Birth,18/02/2012,Male
11377,2012B0008984,Birth,18/02/2012,Male
11378,2012B0009114,Birth,18/02/2012,Female
11379,2012B0009130,Birth,18/02/2012,Male
11380,2012B0009124,Birth,18/02/2012,Male
11381,2012B0009138,Birth,18/02/2012,Male
11382,2012B0009134,Birth,18/02/2012,Female
11383,2012B0009103,Birth,18/02/2012,Female
11384,2012B0009086,Birth,18/02/2012,Female
11385,2012B0009060,Birth,18/02/2012,Female
11386,2012B0020053,Birth,18/02/2012,Female
11387,2012B0028467,Birth,18/02/2012,Female
11388,2012B0024767,Birth,18/02/2012,Female
11389,2012B0007531,Birth,18/02/2012,Male
11390,2012B0007553,Birth,18/02/2012,Female
11391,2012B0007583,Birth,18/02/2012,Male
11392,2012B0007371,Birth,18/02/2012,Female
11393,2012B0007388,Birth,18/02/2012,Female
11394,2012B0007380,Birth,18/02/2012,Female
11395,2012B0007486,Birth,18/02/2012,Female
11396,2012B0007487,Birth,18/02/2012,Female
11397,2012B0007444,Birth,18/02/2012,Female
11398,2012B0007427,Birth,18/02/2012,Male
11399,2012B0007780,Birth,18/02/2012,Male
11400,2012B0007772,Birth,18/02/2012,Female
11401,2012B0007748,Birth,18/02/2012,Male
11402,2012B0007746,Birth,18/02/2012,Female
11403,2012B0007724,Birth,18/02/2012,Female
11404,2012B0007725,Birth,18/02/2012,Male
11405,2012B0007737,Birth,18/02/2012,Female
11406,2012B0007742,Birth,18/02/2012,Male
11407,2012B0007743,Birth,18/02/2012,Female
11408,2012B0007739,Birth,18/02/2012,Male
11409,2012B0007740,Birth,18/02/2012,Male
11410,2012B0007727,Birth,18/02/2012,Female
11411,2012B0007730,Birth,18/02/2012,Male
11412,2012B0007732,Birth,18/02/2012,Female
11413,2012B0007698,Birth,18/02/2012,Male
11414,2012B0007802,Birth,18/02/2012,Female
11415,2012B0007804,Birth,18/02/2012,Female
11416,2012B0007811,Birth,18/02/2012,Male
11417,2012B0007783,Birth,18/02/2012,Female
11418,2012B0007792,Birth,18/02/2012,Male
11419,2012B0007886,Birth,18/02/2012,Male
11420,2012B0007887,Birth,18/02/2012,Female
11421,2012B0007883,Birth,18/02/2012,Female
11422,2012B0008106,Birth,18/02/2012,Male
11423,2012B0008121,Birth,18/02/2012,Male
11424,2012B0008118,Birth,18/02/2012,Female
11425,2012B0008138,Birth,18/02/2012,Female
11426,2012B0008139,Birth,18/02/2012,Female
11427,2012B0008134,Birth,18/02/2012,Female
11428,2012B0008236,Birth,18/02/2012,Male
11429,2012B0008040,Birth,18/02/2012,Male
11430,2012B0008042,Birth,18/02/2012,Male
11431,2012B0008006,Birth,18/02/2012,Male
11432,2012B0007975,Birth,18/02/2012,Female
11433,2012B0007973,Birth,18/02/2012,Female
11434,2012B0007987,Birth,18/02/2012,Female
11435,2012B0008267,Birth,18/02/2012,Female
11436,2012B0008270,Birth,18/02/2012,Female
11437,2012B0008240,Birth,18/02/2012,Male
11438,2012B0008253,Birth,18/02/2012,Male
11439,2012B0008254,Birth,18/02/2012,Male
11440,2012B0008298,Birth,18/02/2012,Female
11441,2012B0010909,Birth,18/02/2012,Female
11442,2012B0007214,Birth,18/02/2012,Female
11443,2012B0007219,Birth,18/02/2012,Male
11444,2012B0007336,Birth,18/02/2012,Female
11445,2012B0007320,Birth,18/02/2012,Male
11446,2012B0011398,Birth,18/02/2012,Female
11447,2012B0011435,Birth,18/02/2012,Female
11448,2012B0011139,Birth,18/02/2012,Male
11449,2012B0011795,Birth,18/02/2012,Female
11450,2012S0000156,Death,18/02/2012,Male
11451,2012S0000137,Death,18/02/2012,Male
11452,2012S0000134,Death,18/02/2012,Female
11453,2012S0000146,Death,18/02/2012,Female
11454,2012B0006713,Birth,18/02/2012,Female
11455,2012B0006711,Birth,18/02/2012,Male
11456,2012B0006722,Birth,18/02/2012,Male
11457,2012B0006719,Birth,18/02/2012,Female
11458,2012B0006717,Birth,18/02/2012,Female
11459,2012B0006641,Birth,18/02/2012,Male
11460,2012B0006636,Birth,18/02/2012,Female
11461,2012B0006634,Birth,18/02/2012,Female
11462,2012B0006630,Birth,18/02/2012,Female
11463,2012B0006971,Birth,18/02/2012,Male
11464,2012B0006875,Birth,18/02/2012,Female
11465,2012B0006880,Birth,18/02/2012,Female
11466,2012B0006939,Birth,18/02/2012,Female
11467,2012B0006764,Birth,18/02/2012,Female
11468,2012B0007187,Birth,18/02/2012,Male
11469,2012B0007080,Birth,18/02/2012,Male
11470,2012B0007055,Birth,18/02/2012,Female
11471,2012B0007119,Birth,18/02/2012,Female
11472,2012B0028108,Birth,18/02/2012,Female
11473,2012D0004821,Death,18/02/2012,Female
11474,2012D0004884,Death,18/02/2012,Male
11475,2012D0004708,Death,18/02/2012,Male
11476,2012D0004761,Death,18/02/2012,Male
11477,2012B0043869,Birth,18/02/2012,Female
11478,2012D0004850,Death,19/02/2012,Male
11479,2012B0022614,Birth,19/02/2012,Female
11480,2012B0007124,Birth,19/02/2012,Female
11481,2012B0006733,Birth,19/02/2012,Female
11482,2012B0006786,Birth,19/02/2012,Male
11483,2012B0006781,Birth,19/02/2012,Female
11484,2012B0006776,Birth,19/02/2012,Female
11485,2012B0006769,Birth,19/02/2012,Female
11486,2012B0006771,Birth,19/02/2012,Male
11487,2012B0006774,Birth,19/02/2012,Female
11488,2012B0006889,Birth,19/02/2012,Male
11489,2012B0006893,Birth,19/02/2012,Male
11490,2012B0006724,Birth,19/02/2012,Male
11491,2012B0006727,Birth,19/02/2012,Male
11492,2012B0006729,Birth,19/02/2012,Female
11493,2012B0012667,Birth,19/02/2012,Female
11494,2012S0000147,Death,19/02/2012,Female
11495,2012S0000136,Death,19/02/2012,Male
11496,2012S0000138,Death,19/02/2012,Female
11497,2012B0011444,Birth,19/02/2012,Male
11498,2012B0011400,Birth,19/02/2012,Female
11499,2012B0007283,Birth,19/02/2012,Female
11500,2012B0007216,Birth,19/02/2012,Female
11501,2012B0010911,Birth,19/02/2012,Female
11502,2012B0010894,Birth,19/02/2012,Female
11503,2012B0008256,Birth,19/02/2012,Female
11504,2012B0008257,Birth,19/02/2012,Female
11505,2012B0008258,Birth,19/02/2012,Female
11506,2012B0008273,Birth,19/02/2012,Male
11507,2012B0008274,Birth,19/02/2012,Male
11508,2012B0008275,Birth,19/02/2012,Female
11509,2012B0007994,Birth,19/02/2012,Male
11510,2012B0008004,Birth,19/02/2012,Female
11511,2012B0008000,Birth,19/02/2012,Male
11512,2012B0007936,Birth,19/02/2012,Male
11513,2012B0007933,Birth,19/02/2012,Male
11514,2012B0008007,Birth,19/02/2012,Female
11515,2012B0007983,Birth,19/02/2012,Male
11516,2012B0008010,Birth,19/02/2012,Male
11517,2012B0008011,Birth,19/02/2012,Female
11518,2012B0007990,Birth,19/02/2012,Female
11519,2012B0008043,Birth,19/02/2012,Female
11520,2012B0008237,Birth,19/02/2012,Female
11521,2012B0008216,Birth,19/02/2012,Male
11522,2012B0008157,Birth,19/02/2012,Female
11523,2012B0008107,Birth,19/02/2012,Male
11524,2012B0008109,Birth,19/02/2012,Male
11525,2012B0007884,Birth,19/02/2012,Female
11526,2012B0007880,Birth,19/02/2012,Female
11527,2012B0007890,Birth,19/02/2012,Male
11528,2012B0007896,Birth,19/02/2012,Female
11529,2012B0007901,Birth,19/02/2012,Female
11530,2012B0007793,Birth,19/02/2012,Male
11531,2012B0007796,Birth,19/02/2012,Male
11532,2012B0007808,Birth,19/02/2012,Female
11533,2012B0007829,Birth,19/02/2012,Male
11534,2012B0007825,Birth,19/02/2012,Female
11535,2012B0007706,Birth,19/02/2012,Male
11536,2012B0007701,Birth,19/02/2012,Female
11537,2012B0007702,Birth,19/02/2012,Female
11538,2012B0007488,Birth,19/02/2012,Male
11539,2012B0007398,Birth,19/02/2012,Female
11540,2012B0007364,Birth,19/02/2012,Male
11541,2012B0007358,Birth,19/02/2012,Female
11542,2012B0021486,Birth,19/02/2012,Male
11543,2013B0013409,Birth,19/02/2012,Male
11544,2017D0026595,Death,19/02/2012,Male
11545,2012B0009635,Birth,19/02/2012,Female
11546,2012B0009053,Birth,19/02/2012,Female
11547,2012B0009054,Birth,19/02/2012,Female
11548,2012B0009057,Birth,19/02/2012,Male
11549,2012B0009108,Birth,19/02/2012,Male
11550,2012B0009126,Birth,19/02/2012,Male
11551,2012B0009140,Birth,19/02/2012,Male
11552,2012B0009019,Birth,19/02/2012,Male
11553,2012B0008900,Birth,19/02/2012,Female
11554,2012B0008901,Birth,19/02/2012,Female
11555,2012B0008902,Birth,19/02/2012,Male
11556,2012B0009190,Birth,19/02/2012,Female
11557,2012B0009194,Birth,19/02/2012,Male
11558,2012B0009197,Birth,19/02/2012,Male
11559,2012B0009184,Birth,19/02/2012,Male
11560,2012B0009298,Birth,19/02/2012,Male
11561,2012B0008871,Birth,19/02/2012,Male
11562,2012B0008802,Birth,19/02/2012,Male
11563,2012B0008833,Birth,19/02/2012,Female
11564,2012B0008708,Birth,19/02/2012,Female
11565,2012B0008576,Birth,19/02/2012,Male
11566,2012B0008514,Birth,19/02/2012,Male
11567,2012B0008515,Birth,19/02/2012,Male
11568,2012B0008412,Birth,19/02/2012,Male
11569,2012B0008409,Birth,19/02/2012,Female
11570,2012B0008410,Birth,19/02/2012,Female
11571,2012B0008443,Birth,19/02/2012,Male
11572,2012B0008414,Birth,19/02/2012,Female
11573,2012B0008445,Birth,19/02/2012,Male
11574,2012B0008446,Birth,19/02/2012,Female
11575,2012B0008448,Birth,19/02/2012,Male
11576,2012B0008418,Birth,19/02/2012,Female
11577,2012B0008419,Birth,19/02/2012,Female
11578,2012B0008420,Birth,19/02/2012,Male
11579,2012B0008421,Birth,19/02/2012,Male
11580,2012B0008422,Birth,19/02/2012,Male
11581,2012B0008423,Birth,19/02/2012,Female
11582,2012B0008424,Birth,19/02/2012,Male
11583,2012B0008425,Birth,19/02/2012,Male
11584,2012B0008426,Birth,19/02/2012,Male
11585,2012B0008427,Birth,19/02/2012,Female
11586,2012B0008399,Birth,19/02/2012,Female
11587,2012B0008401,Birth,19/02/2012,Female
11588,2012B0008403,Birth,19/02/2012,Female
11589,2012B0008404,Birth,19/02/2012,Male
11590,2012B0008407,Birth,19/02/2012,Female
11591,2012B0008393,Birth,19/02/2012,Male
11592,2012B0008394,Birth,19/02/2012,Male
11593,2012B0008397,Birth,19/02/2012,Female
11594,2012B0008390,Birth,19/02/2012,Female
11595,2012B0008350,Birth,19/02/2012,Male
11596,2012D0004488,Death,19/02/2012,Male
11597,2012D0004495,Death,19/02/2012,Female
11598,2012D0004222,Death,19/02/2012,Male
11599,2012D0004223,Death,19/02/2012,Male
11600,2012D0004224,Death,19/02/2012,Male
11601,2012D0004225,Death,19/02/2012,Female
11602,2012D0004229,Death,19/02/2012,Male
11603,2012D0004356,Death,19/02/2012,Female
11604,2012D0004357,Death,19/02/2012,Female
11605,2012D0004344,Death,19/02/2012,Female
11606,2012D0004345,Death,19/02/2012,Female
11607,2012D0004347,Death,19/02/2012,Male
11608,2012D0004348,Death,19/02/2012,Female
11609,2012D0004200,Death,19/02/2012,Female
11610,2012D0004150,Death,19/02/2012,Male
11611,2012D0004061,Death,19/02/2012,Male
11612,2012D0004071,Death,19/02/2012,Male
11613,2012D0004069,Death,19/02/2012,Male
11614,2012D0004063,Death,19/02/2012,Female
11615,2012D0004065,Death,19/02/2012,Female
11616,2012D0004079,Death,19/02/2012,Female
11617,2012D0003794,Death,19/02/2012,Female
11618,2012D0003792,Death,19/02/2012,Male
11619,2012D0003784,Death,19/02/2012,Female
11620,2012D0003787,Death,19/02/2012,Male
11621,2012D0003790,Death,19/02/2012,Male
11622,2012D0003810,Death,19/02/2012,Male
11623,2012D0003813,Death,19/02/2012,Female
11624,2012D0003817,Death,19/02/2012,Female
11625,2012D0003815,Death,19/02/2012,Male
11626,2012D0003820,Death,19/02/2012,Female
11627,2012D0003780,Death,19/02/2012,Female
11628,2012D0003777,Death,19/02/2012,Male
11629,2012D0003757,Death,19/02/2012,Male
11630,2012D0003773,Death,19/02/2012,Male
11631,2012D0003760,Death,19/02/2012,Male
11632,2012D0003755,Death,19/02/2012,Male
11633,2012D0003752,Death,19/02/2012,Female
11634,2012D0003746,Death,19/02/2012,Male
11635,2012D0003749,Death,19/02/2012,Female
11636,2012D0003846,Death,19/02/2012,Male
11637,2012D0003843,Death,19/02/2012,Female
11638,2012D0003841,Death,19/02/2012,Female
11639,2012D0003828,Death,19/02/2012,Male
11640,2012D0003826,Death,19/02/2012,Male
11641,2012D0003822,Death,19/02/2012,Female
11642,2012D0003837,Death,19/02/2012,Female
11643,2012D0003834,Death,19/02/2012,Female
11644,2012D0003831,Death,19/02/2012,Female
11645,2012D0003647,Death,19/02/2012,Male
11646,2012D0003657,Death,19/02/2012,Male
11647,2012D0003658,Death,19/02/2012,Female
11648,2012D0003631,Death,19/02/2012,Male
11649,2012D0003652,Death,19/02/2012,Male
11650,2012D0003654,Death,19/02/2012,Male
11651,2012D0003655,Death,19/02/2012,Female
11652,2012D0003629,Death,19/02/2012,Female
11653,2012D0003624,Death,19/02/2012,Female
11654,2012D0003625,Death,19/02/2012,Male
11655,2012D0003677,Death,19/02/2012,Male
11656,2012D0003684,Death,19/02/2012,Male
11657,2012D0003685,Death,19/02/2012,Female
11658,2012D0003686,Death,19/02/2012,Male
11659,2012D0003687,Death,19/02/2012,Male
11660,2012D0003688,Death,19/02/2012,Female
11661,2012D0003661,Death,19/02/2012,Female
11662,2012D0003668,Death,19/02/2012,Male
11663,2012D0003671,Death,19/02/2012,Male
11664,2012D0003674,Death,19/02/2012,Male
11665,2012D0003682,Death,19/02/2012,Male
11666,2012D0003690,Death,19/02/2012,Female
11667,2012D0003691,Death,19/02/2012,Male
11668,2012D0003692,Death,19/02/2012,Female
11669,2012D0003693,Death,19/02/2012,Female
11670,2012D0003700,Death,19/02/2012,Female
11671,2012D0003741,Death,19/02/2012,Male
11672,2012D0003743,Death,19/02/2012,Female
11673,2012D0003663,Death,19/02/2012,Female
11674,2012D0003737,Death,19/02/2012,Female
11675,2012D0003738,Death,19/02/2012,Male
11676,2012D0003739,Death,19/02/2012,Female
11677,2012D0003466,Death,19/02/2012,Male
11678,2012B0056893,Birth,19/02/2012,Female
11679,2012B0009953,Birth,19/02/2012,Female
11680,2012B0009934,Birth,19/02/2012,Male
11681,2012B0009936,Birth,19/02/2012,Male
11682,2012B0009913,Birth,19/02/2012,Male
11683,2012B0009973,Birth,19/02/2012,Female
11684,2012B0009970,Birth,19/02/2012,Female
11685,2012B0009965,Birth,19/02/2012,Female
11686,2012B0009966,Birth,19/02/2012,Female
11687,2012B0009978,Birth,19/02/2012,Female
11688,2012B0009975,Birth,19/02/2012,Male
11689,2012B0010140,Birth,19/02/2012,Male
11690,2012B0010169,Birth,19/02/2012,Female
11691,2012B0009814,Birth,19/02/2012,Female
11692,2012B0009815,Birth,19/02/2012,Male
11693,2012B0009702,Birth,19/02/2012,Female
11694,2012B0010752,Birth,19/02/2012,Female
11695,2012B0010777,Birth,19/02/2012,Male
11696,2012B0015769,Birth,19/02/2012,Male
11697,2012B0010754,Birth,20/02/2012,Female
11698,2012B0010574,Birth,20/02/2012,Male
11699,2012B0009703,Birth,20/02/2012,Female
11700,2012B0009701,Birth,20/02/2012,Male
11701,2012B0009759,Birth,20/02/2012,Female
11702,2012B0009830,Birth,20/02/2012,Male
11703,2012B0009831,Birth,20/02/2012,Female
11704,2012B0009857,Birth,20/02/2012,Male
11705,2012B0009859,Birth,20/02/2012,Female
11706,2012B0009861,Birth,20/02/2012,Female
11707,2012B0009863,Birth,20/02/2012,Male
11708,2012B0009985,Birth,20/02/2012,Female
11709,2012B0009986,Birth,20/02/2012,Female
11710,2012B0009989,Birth,20/02/2012,Female
11711,2012B0009909,Birth,20/02/2012,Female
11712,2012B0009939,Birth,20/02/2012,Female
11713,2012B0009942,Birth,20/02/2012,Male
