Sr. No.,Registration No,Type,Date Of Event,Gender
12813,2015B0008880,Birth,26/02/2015,Male
12814,2015B0008947,Birth,26/02/2015,Male
12815,2015B0008939,Birth,26/02/2015,Female
12816,2015B0008921,Birth,26/02/2015,Male
12817,2015B0008630,Birth,26/02/2015,Male
12818,2015B0008632,Birth,26/02/2015,Male
12819,2015B0008634,Birth,26/02/2015,Male
12820,2015B0008636,Birth,26/02/2015,Male
12821,2015B0008637,Birth,26/02/2015,Male
12822,2015B0008675,Birth,26/02/2015,Female
12823,2015B0008677,Birth,26/02/2015,Female
12824,2015B0008679,Birth,26/02/2015,Female
12825,2015B0008681,Birth,26/02/2015,Male
12826,2015B0009096,Birth,26/02/2015,Female
12827,2015B0009081,Birth,26/02/2015,Male
12828,2015B0009083,Birth,26/02/2015,Male
12829,2015B0009085,Birth,26/02/2015,Female
12830,2015B0009048,Birth,26/02/2015,Male
12831,2015B0009015,Birth,26/02/2015,Male
12832,2015B0009016,Birth,26/02/2015,Male
12833,2015B0009210,Birth,26/02/2015,Male
12834,2015B0009225,Birth,26/02/2015,Male
12835,2015B0009231,Birth,26/02/2015,Male
12836,2015B0009200,Birth,26/02/2015,Female
12837,2015B0009428,Birth,26/02/2015,Female
12838,2015B0009431,Birth,26/02/2015,Male
12839,2015B0009435,Birth,26/02/2015,Male
12840,2015B0009395,Birth,26/02/2015,Female
12841,2015B0009380,Birth,26/02/2015,Male
12842,2015B0009381,Birth,26/02/2015,Male
12843,2015B0009382,Birth,26/02/2015,Female
12844,2015B0009383,Birth,26/02/2015,Female
12845,2015B0009384,Birth,26/02/2015,Female
12846,2015B0009385,Birth,26/02/2015,Male
12847,2015B0009387,Birth,26/02/2015,Male
12848,2015B0009389,Birth,26/02/2015,Male
12849,2015B0009541,Birth,26/02/2015,Female
12850,2015B0009529,Birth,26/02/2015,Male
12851,2015B0009570,Birth,26/02/2015,Female
12852,2015B0009576,Birth,26/02/2015,Female
12853,2015B0009582,Birth,26/02/2015,Female
12854,2015B0009482,Birth,26/02/2015,Female
12855,2015B0009443,Birth,26/02/2015,Male
12856,2015B0009451,Birth,26/02/2015,Female
12857,2015B0009446,Birth,26/02/2015,Female
12858,2015B0023510,Birth,26/02/2015,Female
12859,2015D0004146,Death,26/02/2015,Female
12860,2015D0004747,Death,26/02/2015,Male
12861,2015D0004780,Death,26/02/2015,Female
12862,2015D0004781,Death,26/02/2015,Male
12863,2015D0004681,Death,26/02/2015,Male
12864,2015D0004683,Death,26/02/2015,Male
12865,2015D0004684,Death,26/02/2015,Male
12866,2015D0004686,Death,26/02/2015,Male
12867,2015D0004706,Death,26/02/2015,Male
12868,2015D0004701,Death,26/02/2015,Male
12869,2015D0004653,Death,26/02/2015,Female
12870,2015D0004645,Death,26/02/2015,Female
12871,2015D0004641,Death,26/02/2015,Female
12872,2015D0004677,Death,26/02/2015,Female
12873,2015D0004671,Death,26/02/2015,Male
12874,2015D0004662,Death,26/02/2015,Male
12875,2015D0004663,Death,26/02/2015,Female
12876,2015D0004516,Death,26/02/2015,Female
12877,2015D0004520,Death,26/02/2015,Male
12878,2015D0004527,Death,26/02/2015,Male
12879,2015D0004522,Death,26/02/2015,Male
12880,2015D0004525,Death,26/02/2015,Female
12881,2015D0004531,Death,26/02/2015,Male
12882,2015D0004535,Death,26/02/2015,Female
12883,2015D0004541,Death,26/02/2015,Female
12884,2015D0004544,Death,26/02/2015,Male
12885,2015D0004557,Death,26/02/2015,Male
12886,2015D0004549,Death,26/02/2015,Female
12887,2015D0004553,Death,26/02/2015,Female
12888,2015D0004561,Death,26/02/2015,Male
12889,2015D0004565,Death,26/02/2015,Male
12890,2015D0004615,Death,26/02/2015,Male
12891,2015D0004616,Death,26/02/2015,Male
12892,2015D0004611,Death,26/02/2015,Female
12893,2015D0004604,Death,26/02/2015,Male
12894,2015D0004608,Death,26/02/2015,Male
12895,2015D0004609,Death,26/02/2015,Male
12896,2015D0004636,Death,26/02/2015,Male
12897,2015D0004634,Death,26/02/2015,Female
12898,2015D0004623,Death,26/02/2015,Female
12899,2015D0004591,Death,26/02/2015,Female
12900,2015D0004601,Death,26/02/2015,Female
12901,2015D0004587,Death,26/02/2015,Female
12902,2015D0004575,Death,26/02/2015,Female
12903,2015D0004571,Death,26/02/2015,Male
12904,2015D0004569,Death,26/02/2015,Female
12905,2015D0004583,Death,26/02/2015,Male
12906,2015D0004584,Death,26/02/2015,Male
12907,2015D0004577,Death,26/02/2015,Male
12908,2015D0004580,Death,26/02/2015,Male
12909,2015D0004581,Death,26/02/2015,Male
12910,2015D0004811,Death,26/02/2015,Male
12911,2015D0005069,Death,26/02/2015,Male
12912,2015D0005089,Death,26/02/2015,Male
12913,2015D0005090,Death,26/02/2015,Male
12914,2015D0005091,Death,26/02/2015,Male
12915,2015D0005028,Death,26/02/2015,Male
12916,2015D0005036,Death,26/02/2015,Male
12917,2015D0005054,Death,26/02/2015,Male
12918,2015D0005043,Death,26/02/2015,Female
12919,2015D0005202,Death,26/02/2015,Female
12920,2015D0005207,Death,26/02/2015,Male
12921,2015D0005208,Death,26/02/2015,Male
12922,2015D0005213,Death,26/02/2015,Male
12923,2015D0005241,Death,26/02/2015,Female
12924,2015D0005215,Death,26/02/2015,Male
12925,2015D0005293,Death,26/02/2015,Male
12926,2015D0005258,Death,26/02/2015,Male
12927,2015D0005259,Death,26/02/2015,Male
12928,2015D0005260,Death,26/02/2015,Female
12929,2015D0005261,Death,26/02/2015,Male
12930,2015D0005336,Death,26/02/2015,Male
12931,2015D0005329,Death,26/02/2015,Female
12932,2015D0005330,Death,26/02/2015,Female
12933,2015D0005324,Death,26/02/2015,Male
12934,2015D0005325,Death,26/02/2015,Male
12935,2015D0005341,Death,26/02/2015,Female
12936,2015B0010891,Birth,26/02/2015,Female
12937,2015B0010571,Birth,26/02/2015,Male
12938,2015B0014564,Birth,26/02/2015,Male
12939,2015B0015369,Birth,26/02/2015,Female
12940,2015B0018420,Birth,26/02/2015,Female
12941,2015B0009783,Birth,26/02/2015,Male
12942,2015B0009780,Birth,26/02/2015,Female
12943,2015B0009742,Birth,26/02/2015,Male
12944,2015B0009743,Birth,26/02/2015,Female
12945,2015B0005830,Birth,26/02/2015,Female
12946,2015B0009887,Birth,26/02/2015,Male
12947,2015B0009892,Birth,26/02/2015,Female
12948,2015B0009893,Birth,26/02/2015,Male
12949,2015B0009890,Birth,26/02/2015,Female
12950,2015B0009895,Birth,26/02/2015,Female
12951,2015B0009851,Birth,26/02/2015,Male
12952,2015B0009852,Birth,26/02/2015,Female
12953,2015B0010111,Birth,26/02/2015,Male
12954,2015B0010303,Birth,26/02/2015,Male
12955,2015B0010309,Birth,26/02/2015,Male
12956,2015B0010310,Birth,26/02/2015,Female
12957,2015B0010307,Birth,26/02/2015,Female
12958,2015B0010388,Birth,26/02/2015,Male
12959,2015B0010283,Birth,26/02/2015,Female
12960,2015B0022968,Birth,26/02/2015,Female
12961,2015D0028168,Death,26/02/2015,Female
12962,2015D0028091,Death,26/02/2015,Female
12963,2015B0007908,Birth,26/02/2015,Male
12964,2015B0007909,Birth,26/02/2015,Male
12965,2015B0007913,Birth,26/02/2015,Male
12966,2015B0007911,Birth,26/02/2015,Male
12967,2015B0007916,Birth,26/02/2015,Female
12968,2015B0007917,Birth,26/02/2015,Female
12969,2015B0007951,Birth,26/02/2015,Male
12970,2015B0007957,Birth,26/02/2015,Male
12971,2015B0008041,Birth,26/02/2015,Female
12972,2015B0008044,Birth,26/02/2015,Male
12973,2015B0008009,Birth,26/02/2015,Female
12974,2015B0008121,Birth,26/02/2015,Male
12975,2015B0008119,Birth,26/02/2015,Female
12976,2015B0008086,Birth,26/02/2015,Male
12977,2015B0008081,Birth,26/02/2015,Male
12978,2015B0008070,Birth,26/02/2015,Male
12979,2015B0008077,Birth,26/02/2015,Female
12980,2015B0007786,Birth,26/02/2015,Male
12981,2015B0007776,Birth,26/02/2015,Male
12982,2015B0007771,Birth,26/02/2015,Male
12983,2015B0007812,Birth,26/02/2015,Male
12984,2015B0007821,Birth,26/02/2015,Male
12985,2015B0007822,Birth,26/02/2015,Male
12986,2015B0007817,Birth,26/02/2015,Male
12987,2015B0007804,Birth,26/02/2015,Female
12988,2015B0007795,Birth,26/02/2015,Female
12989,2015B0007891,Birth,26/02/2015,Female
12990,2015B0007892,Birth,26/02/2015,Female
12991,2015B0007893,Birth,26/02/2015,Female
12992,2015B0007895,Birth,26/02/2015,Male
12993,2015B0007896,Birth,26/02/2015,Male
12994,2015B0007897,Birth,26/02/2015,Female
12995,2015B0007898,Birth,26/02/2015,Male
12996,2015B0007899,Birth,26/02/2015,Male
12997,2015B0007900,Birth,26/02/2015,Male
12998,2015B0007901,Birth,26/02/2015,Female
12999,2015B0007902,Birth,26/02/2015,Male
13000,2015B0007903,Birth,26/02/2015,Male
13001,2015B0007904,Birth,26/02/2015,Female
13002,2015B0007824,Birth,26/02/2015,Male
13003,2015B0007826,Birth,26/02/2015,Female
13004,2015B0007827,Birth,26/02/2015,Male
13005,2015B0007612,Birth,26/02/2015,Female
13006,2015B0008231,Birth,26/02/2015,Male
13007,2015B0008234,Birth,26/02/2015,Male
13008,2015B0008249,Birth,26/02/2015,Female
13009,2015B0008251,Birth,26/02/2015,Male
13010,2015B0008254,Birth,26/02/2015,Female
13011,2015B0008256,Birth,26/02/2015,Male
13012,2015B0008300,Birth,26/02/2015,Female
13013,2015B0008322,Birth,26/02/2015,Male
13014,2015B0008399,Birth,26/02/2015,Female
13015,2015B0008540,Birth,26/02/2015,Female
13016,2015B0008542,Birth,26/02/2015,Female
13017,2015B0008546,Birth,26/02/2015,Male
13018,2015D0009066,Death,26/02/2015,Male
13019,2015B0011705,Birth,26/02/2015,Female
13020,2015B0015927,Birth,26/02/2015,Female
13021,2015B0010977,Birth,26/02/2015,Female
13022,2015B0010967,Birth,26/02/2015,Female
13023,2015B0010972,Birth,26/02/2015,Male
13024,2015B0010920,Birth,26/02/2015,Male
13025,2015B0011085,Birth,26/02/2015,Female
13026,2015B0011088,Birth,26/02/2015,Female
13027,2015B0006462,Birth,26/02/2015,Male
13028,2015D0005643,Death,26/02/2015,Female
13029,2015D0005644,Death,26/02/2015,Male
13030,2015D0005461,Death,26/02/2015,Female
13031,2015D0005462,Death,26/02/2015,Female
13032,2015D0005463,Death,26/02/2015,Male
13033,2015D0005373,Death,26/02/2015,Male
13034,2015D0005374,Death,26/02/2015,Male
13035,2015D0005375,Death,26/02/2015,Female
13036,2015D0005379,Death,26/02/2015,Male
13037,2015D0005380,Death,27/02/2015,Male
13038,2015D0005381,Death,27/02/2015,Male
13039,2015D0005382,Death,27/02/2015,Male
13040,2015D0005377,Death,27/02/2015,Male
13041,2015D0005385,Death,27/02/2015,Male
13042,2015D0005365,Death,27/02/2015,Male
13043,2015D0005366,Death,27/02/2015,Female
13044,2015D0005367,Death,27/02/2015,Female
13045,2015D0005360,Death,27/02/2015,Male
13046,2015D0005369,Death,27/02/2015,Male
13047,2015D0005645,Death,27/02/2015,Male
13048,2015B0055313,Birth,27/02/2015,Male
13049,2015B0055337,Birth,27/02/2015,Male
13050,2015B0011094,Birth,27/02/2015,Female
13051,2015B0011092,Birth,27/02/2015,Female
13052,2015B0011083,Birth,27/02/2015,Male
13053,2015B0010938,Birth,27/02/2015,Male
13054,2015B0011597,Birth,27/02/2015,Male
13055,2015B0011624,Birth,27/02/2015,Male
13056,2015D0007162,Death,27/02/2015,Male
13057,2015D0006904,Death,27/02/2015,Male
13058,2015B0008544,Birth,27/02/2015,Female
13059,2015B0008402,Birth,27/02/2015,Female
13060,2015B0008397,Birth,27/02/2015,Male
13061,2015B0008435,Birth,27/02/2015,Male
13062,2015B0008439,Birth,27/02/2015,Female
13063,2015B0008416,Birth,27/02/2015,Female
13064,2015B0008457,Birth,27/02/2015,Male
13065,2015B0008460,Birth,27/02/2015,Male
13066,2015B0008474,Birth,27/02/2015,Male
13067,2015B0008471,Birth,27/02/2015,Female
13068,2015B0008468,Birth,27/02/2015,Male
13069,2015B0008328,Birth,27/02/2015,Female
13070,2015B0008240,Birth,27/02/2015,Male
13071,2015B0008237,Birth,27/02/2015,Female
13072,2015B0007619,Birth,27/02/2015,Male
13073,2015B0007682,Birth,27/02/2015,Male
13074,2015B0007726,Birth,27/02/2015,Male
13075,2015B0007739,Birth,27/02/2015,Male
13076,2015B0007735,Birth,27/02/2015,Male
13077,2015B0007828,Birth,27/02/2015,Female
13078,2015B0007825,Birth,27/02/2015,Female
13079,2015B0008054,Birth,27/02/2015,Male
13080,2015B0008092,Birth,27/02/2015,Female
13081,2015B0008099,Birth,27/02/2015,Male
13082,2015B0007926,Birth,27/02/2015,Male
13083,2015B0007928,Birth,27/02/2015,Male
13084,2015B0007935,Birth,27/02/2015,Male
13085,2015B0007932,Birth,27/02/2015,Female
13086,2015B0007930,Birth,27/02/2015,Female
13087,2015B0007914,Birth,27/02/2015,Male
13088,2015B0007919,Birth,27/02/2015,Female
13089,2015B0007920,Birth,27/02/2015,Female
13090,2015B0007921,Birth,27/02/2015,Female
13091,2015B0007922,Birth,27/02/2015,Male
13092,2015B0007594,Birth,27/02/2015,Male
13093,2015B0007602,Birth,27/02/2015,Male
13094,2015B0007560,Birth,27/02/2015,Male
13095,2015B0012446,Birth,27/02/2015,Male
13096,2015D0028092,Death,27/02/2015,Female
13097,2015D0028093,Death,27/02/2015,Male
13098,2015D0028130,Death,27/02/2015,Female
13099,2015B0010154,Birth,27/02/2015,Male
13100,2015B0010155,Birth,27/02/2015,Female
13101,2015B0010306,Birth,27/02/2015,Male
13102,2015B0010297,Birth,27/02/2015,Female
13103,2015B0010326,Birth,27/02/2015,Male
13104,2015B0010113,Birth,27/02/2015,Female
13105,2015B0010126,Birth,27/02/2015,Female
13106,2015B0010025,Birth,27/02/2015,Female
13107,2015B0010022,Birth,27/02/2015,Female
13108,2015B0010019,Birth,27/02/2015,Male
13109,2015B0010027,Birth,27/02/2015,Male
13110,2015B0009869,Birth,27/02/2015,Female
13111,2015B0009907,Birth,27/02/2015,Male
13112,2015B0009910,Birth,27/02/2015,Female
13113,2015B0009911,Birth,27/02/2015,Female
13114,2015B0009912,Birth,27/02/2015,Male
13115,2015B0009897,Birth,27/02/2015,Female
13116,2015B0009898,Birth,27/02/2015,Male
13117,2015B0009899,Birth,27/02/2015,Male
13118,2015B0009900,Birth,27/02/2015,Male
13119,2015B0009901,Birth,27/02/2015,Female
13120,2015B0009903,Birth,27/02/2015,Female
13121,2015B0009904,Birth,27/02/2015,Male
13122,2015B0009905,Birth,27/02/2015,Female
13123,2015B0009940,Birth,27/02/2015,Male
13124,2015B0009931,Birth,27/02/2015,Male
13125,2015B0009932,Birth,27/02/2015,Female
13126,2015B0009933,Birth,27/02/2015,Male
13127,2015B0009936,Birth,27/02/2015,Female
13128,2015B0009938,Birth,27/02/2015,Male
13129,2015B0009915,Birth,27/02/2015,Male
13130,2015B0009917,Birth,27/02/2015,Female
13131,2015B0009919,Birth,27/02/2015,Female
13132,2015B0009922,Birth,27/02/2015,Male
13133,2015B0009924,Birth,27/02/2015,Male
13134,2015B0009926,Birth,27/02/2015,Male
13135,2015B0009928,Birth,27/02/2015,Female
13136,2015B0009929,Birth,27/02/2015,Male
13137,2015B0005827,Birth,27/02/2015,Male
13138,2015B0009744,Birth,27/02/2015,Male
13139,2015B0009746,Birth,27/02/2015,Male
13140,2015B0009748,Birth,27/02/2015,Female
13141,2015B0009714,Birth,27/02/2015,Female
13142,2015B0009786,Birth,27/02/2015,Female
13143,2015B0009791,Birth,27/02/2015,Male
13144,2015B0014563,Birth,27/02/2015,Male
13145,2015B0014605,Birth,27/02/2015,Male
13146,2015B0014606,Birth,27/02/2015,Female
13147,2015B0014607,Birth,27/02/2015,Male
13148,2015B0010574,Birth,27/02/2015,Female
13149,2015B0010576,Birth,27/02/2015,Female
13150,2015B0010780,Birth,27/02/2015,Male
13151,2015D0005344,Death,27/02/2015,Female
13152,2015D0005328,Death,27/02/2015,Male
13153,2015D0005346,Death,27/02/2015,Male
13154,2015D0005262,Death,27/02/2015,Female
13155,2015D0005265,Death,27/02/2015,Female
13156,2015D0005266,Death,27/02/2015,Female
13157,2015D0005267,Death,27/02/2015,Male
13158,2015D0005268,Death,27/02/2015,Female
13159,2015D0005274,Death,27/02/2015,Male
13160,2015D0005301,Death,27/02/2015,Female
13161,2015D0005304,Death,27/02/2015,Female
13162,2015D0005306,Death,27/02/2015,Female
13163,2015D0005308,Death,27/02/2015,Male
13164,2015D0005310,Death,27/02/2015,Female
13165,2015D0005216,Death,27/02/2015,Male
13166,2015D0005244,Death,27/02/2015,Male
13167,2015D0005238,Death,27/02/2015,Female
13168,2015D0005191,Death,27/02/2015,Female
13169,2015D0005189,Death,27/02/2015,Female
13170,2015D0005184,Death,27/02/2015,Male
13171,2015D0005095,Death,27/02/2015,Male
13172,2015D0005031,Death,27/02/2015,Female
13173,2015D0005032,Death,27/02/2015,Female
13174,2015D0005033,Death,27/02/2015,Female
13175,2015D0005077,Death,27/02/2015,Female
13176,2015D0005078,Death,27/02/2015,Male
13177,2015D0005075,Death,27/02/2015,Female
13178,2015D0005063,Death,27/02/2015,Female
13179,2015D0004901,Death,27/02/2015,Male
13180,2015D0004588,Death,27/02/2015,Female
13181,2015D0004590,Death,27/02/2015,Male
13182,2015D0004594,Death,27/02/2015,Female
13183,2015D0004595,Death,27/02/2015,Male
13184,2015D0004603,Death,27/02/2015,Female
13185,2015D0004597,Death,27/02/2015,Male
13186,2015D0004598,Death,27/02/2015,Male
13187,2015D0004600,Death,27/02/2015,Male
13188,2015D0004610,Death,27/02/2015,Male
13189,2015D0004605,Death,27/02/2015,Female
13190,2015D0004567,Death,27/02/2015,Female
13191,2015D0004668,Death,27/02/2015,Male
13192,2015D0004670,Death,27/02/2015,Male
13193,2015D0004673,Death,27/02/2015,Female
13194,2015D0004674,Death,27/02/2015,Male
13195,2015D0004748,Death,27/02/2015,Male
13196,2015D0004718,Death,27/02/2015,Male
13197,2015D0004719,Death,27/02/2015,Female
13198,2015D0004720,Death,27/02/2015,Female
13199,2015D0004721,Death,27/02/2015,Female
13200,2015D0004472,Death,27/02/2015,Female
13201,2015D0004463,Death,27/02/2015,Female
13202,2015B0023586,Birth,27/02/2015,Female
13203,2015B0009464,Birth,27/02/2015,Female
13204,2015B0009488,Birth,27/02/2015,Female
13205,2015B0009491,Birth,27/02/2015,Male
13206,2015B0009493,Birth,27/02/2015,Female
13207,2015B0009578,Birth,27/02/2015,Male
13208,2015B0009573,Birth,27/02/2015,Female
13209,2015B0009535,Birth,27/02/2015,Male
13210,2015B0009388,Birth,27/02/2015,Female
13211,2015B0009391,Birth,27/02/2015,Female
13212,2015B0009392,Birth,27/02/2015,Male
13213,2015B0009415,Birth,27/02/2015,Female
13214,2015B0009291,Birth,27/02/2015,Female
13215,2015B0009338,Birth,27/02/2015,Male
13216,2015B0009341,Birth,27/02/2015,Male
13217,2015B0009325,Birth,27/02/2015,Female
13218,2015B0009202,Birth,27/02/2015,Male
13219,2015B0009243,Birth,27/02/2015,Male
13220,2015B0009263,Birth,27/02/2015,Female
13221,2015B0009022,Birth,27/02/2015,Female
13222,2015B0008991,Birth,27/02/2015,Female
13223,2015B0008997,Birth,27/02/2015,Male
13224,2015B0009013,Birth,27/02/2015,Male
13225,2015B0009069,Birth,27/02/2015,Male
13226,2015B0009126,Birth,27/02/2015,Female
13227,2015B0008648,Birth,27/02/2015,Male
13228,2015B0008640,Birth,27/02/2015,Male
13229,2015B0008572,Birth,27/02/2015,Male
13230,2015B0008925,Birth,27/02/2015,Female
13231,2015B0008949,Birth,27/02/2015,Female
13232,2015B0008936,Birth,27/02/2015,Female
13233,2015B0008954,Birth,27/02/2015,Male
13234,2015B0008964,Birth,27/02/2015,Male
13235,2015B0008875,Birth,27/02/2015,Female
13236,2015B0008877,Birth,27/02/2015,Female
13237,2015B0008887,Birth,27/02/2015,Male
13238,2015B0008872,Birth,27/02/2015,Male
13239,2015B0008832,Birth,27/02/2015,Male
13240,2015B0008691,Birth,27/02/2015,Female
13241,2015B0008692,Birth,27/02/2015,Female
13242,2015B0008700,Birth,27/02/2015,Female
13243,2015B0008695,Birth,27/02/2015,Female
13244,2015B0008688,Birth,27/02/2015,Male
13245,2015B0008704,Birth,27/02/2015,Female
13246,2015B0008702,Birth,27/02/2015,Male
13247,2015B0008706,Birth,27/02/2015,Male
13248,2015B0008715,Birth,27/02/2015,Male
13249,2015B0008716,Birth,27/02/2015,Female
13250,2015B0008735,Birth,27/02/2015,Female
13251,2015B0008737,Birth,27/02/2015,Female
13252,2015B0008738,Birth,27/02/2015,Male
13253,2015B0008740,Birth,27/02/2015,Female
13254,2015B0009651,Birth,27/02/2015,Male
13255,2015B0009618,Birth,27/02/2015,Female
13256,2015B0009610,Birth,27/02/2015,Female
13257,2015B0009616,Birth,27/02/2015,Male
13258,2015B0009594,Birth,27/02/2015,Male
13259,2015B0009674,Birth,27/02/2015,Female
13260,2015B0009702,Birth,28/02/2015,Female
13261,2015B0009584,Birth,28/02/2015,Male
13262,2015B0009586,Birth,28/02/2015,Male
13263,2015B0009590,Birth,28/02/2015,Male
13264,2015B0013283,Birth,28/02/2015,Male
13265,2015B0008741,Birth,28/02/2015,Female
13266,2015B0008751,Birth,28/02/2015,Female
13267,2015B0008753,Birth,28/02/2015,Female
13268,2015B0008755,Birth,28/02/2015,Male
13269,2015B0008743,Birth,28/02/2015,Female
13270,2015B0008745,Birth,28/02/2015,Male
13271,2015B0008747,Birth,28/02/2015,Female
13272,2015B0008748,Birth,28/02/2015,Male
13273,2015B0008707,Birth,28/02/2015,Female
13274,2015B0008790,Birth,28/02/2015,Female
13275,2015B0008791,Birth,28/02/2015,Male
13276,2015B0008792,Birth,28/02/2015,Male
13277,2015B0008765,Birth,28/02/2015,Female
13278,2015B0008931,Birth,28/02/2015,Male
13279,2015B0008576,Birth,28/02/2015,Male
13280,2015B0008638,Birth,28/02/2015,Female
13281,2015B0008639,Birth,28/02/2015,Male
13282,2015B0009116,Birth,28/02/2015,Female
13283,2015B0009091,Birth,28/02/2015,Female
13284,2015B0009073,Birth,28/02/2015,Male
13285,2015B0009066,Birth,28/02/2015,Male
13286,2015B0009086,Birth,28/02/2015,Female
13287,2015B0008996,Birth,28/02/2015,Male
13288,2015B0008998,Birth,28/02/2015,Male
13289,2015B0008993,Birth,28/02/2015,Female
13290,2015B0008994,Birth,28/02/2015,Male
13291,2015B0009256,Birth,28/02/2015,Female
13292,2015B0009252,Birth,28/02/2015,Female
13293,2015B0009213,Birth,28/02/2015,Female
13294,2015B0009207,Birth,28/02/2015,Male
13295,2015B0009190,Birth,28/02/2015,Male
13296,2015B0009192,Birth,28/02/2015,Male
13297,2015B0009436,Birth,28/02/2015,Female
13298,2015B0009432,Birth,28/02/2015,Female
13299,2015B0009394,Birth,28/02/2015,Male
13300,2015B0009581,Birth,28/02/2015,Male
13301,2015B0009459,Birth,28/02/2015,Female
13302,2015B0009472,Birth,28/02/2015,Male
13303,2015B0009445,Birth,28/02/2015,Female
13304,2015B0009439,Birth,28/02/2015,Female
13305,2015B0009441,Birth,28/02/2015,Female
13306,2015B0009442,Birth,28/02/2015,Female
13307,2015B0009449,Birth,28/02/2015,Male
13308,2015D0007741,Death,28/02/2015,Male
13309,2016B0015356,Birth,28/02/2015,Female
13310,2015D0004459,Death,28/02/2015,Female
13311,2015D0004460,Death,28/02/2015,Male
13312,2015D0004456,Death,28/02/2015,Male
13313,2015D0004457,Death,28/02/2015,Male
13314,2015D0004470,Death,28/02/2015,Male
13315,2015D0004468,Death,28/02/2015,Male
13316,2015D0004466,Death,28/02/2015,Male
13317,2015D0004474,Death,28/02/2015,Female
13318,2015D0004475,Death,28/02/2015,Female
13319,2015D0004476,Death,28/02/2015,Male
13320,2015D0004420,Death,28/02/2015,Male
13321,2015D0004424,Death,28/02/2015,Male
13322,2015D0004426,Death,28/02/2015,Female
13323,2015D0004430,Death,28/02/2015,Female
13324,2015D0004436,Death,28/02/2015,Female
13325,2015D0004438,Death,28/02/2015,Female
13326,2015D0004432,Death,28/02/2015,Male
13327,2015D0004441,Death,28/02/2015,Female
13328,2015D0004445,Death,28/02/2015,Female
13329,2015D0004449,Death,28/02/2015,Male
13330,2015D0004451,Death,28/02/2015,Male
13331,2015D0004453,Death,28/02/2015,Male
13332,2015D0004728,Death,28/02/2015,Male
13333,2015D0004753,Death,28/02/2015,Male
13334,2015D0004545,Death,28/02/2015,Male
13335,2015D0004543,Death,28/02/2015,Female
13336,2015D0004536,Death,28/02/2015,Female
13337,2015D0004540,Death,28/02/2015,Male
13338,2015D0004529,Death,28/02/2015,Female
13339,2015D0005064,Death,28/02/2015,Female
13340,2015D0005070,Death,28/02/2015,Female
13341,2015D0005057,Death,28/02/2015,Male
13342,2015D0005042,Death,28/02/2015,Male
13343,2015D0005092,Death,28/02/2015,Male
13344,2015D0005093,Death,28/02/2015,Female
13345,2015D0005094,Death,28/02/2015,Male
13346,2015D0005044,Death,28/02/2015,Female
13347,2015D0005030,Death,28/02/2015,Male
13348,2015D0005097,Death,28/02/2015,Female
13349,2015D0005098,Death,28/02/2015,Female
13350,2015D0005104,Death,28/02/2015,Female
13351,2015D0005138,Death,28/02/2015,Male
13352,2015D0005316,Death,28/02/2015,Male
13353,2015D0005312,Death,28/02/2015,Male
13354,2015D0005313,Death,28/02/2015,Female
13355,2015D0005314,Death,28/02/2015,Male
13356,2015D0005275,Death,28/02/2015,Female
13357,2015D0005276,Death,28/02/2015,Male
13358,2015D0005277,Death,28/02/2015,Female
13359,2015D0005284,Death,28/02/2015,Female
13360,2015D0005269,Death,28/02/2015,Female
13361,2015D0005270,Death,28/02/2015,Male
13362,2015D0005271,Death,28/02/2015,Female
13363,2015D0005272,Death,28/02/2015,Male
13364,2015D0005352,Death,28/02/2015,Female
13365,2015D0005349,Death,28/02/2015,Male
13366,2015D0005350,Death,28/02/2015,Female
13367,2015D0005327,Death,28/02/2015,Female
13368,2015D0005319,Death,28/02/2015,Male
13369,2015D0005321,Death,28/02/2015,Male
13370,2015D0005322,Death,28/02/2015,Female
13371,2015D0008626,Death,28/02/2015,Male
13372,2015B0010464,Birth,28/02/2015,Female
13373,2015B0010645,Birth,28/02/2015,Female
13374,2015B0010646,Birth,28/02/2015,Male
13375,2015B0010674,Birth,28/02/2015,Male
13376,2015B0009930,Birth,28/02/2015,Male
13377,2015B0009916,Birth,28/02/2015,Male
13378,2015B0009909,Birth,28/02/2015,Male
13379,2015B0009939,Birth,28/02/2015,Male
13380,2015B0009937,Birth,28/02/2015,Male
13381,2015B0009934,Birth,28/02/2015,Female
13382,2015B0009935,Birth,28/02/2015,Female
13383,2015B0009941,Birth,28/02/2015,Male
13384,2015B0009942,Birth,28/02/2015,Female
13385,2015B0009943,Birth,28/02/2015,Male
13386,2015B0009944,Birth,28/02/2015,Female
13387,2015B0009945,Birth,28/02/2015,Male
13388,2015B0009950,Birth,28/02/2015,Female
13389,2015B0009947,Birth,28/02/2015,Male
13390,2015B0009948,Birth,28/02/2015,Female
13391,2015B0009974,Birth,28/02/2015,Male
13392,2015B0009976,Birth,28/02/2015,Female
13393,2015B0009971,Birth,28/02/2015,Female
13394,2015B0009968,Birth,28/02/2015,Female
13395,2015B0009978,Birth,28/02/2015,Female
13396,2015B0009980,Birth,28/02/2015,Male
13397,2015B0009983,Birth,28/02/2015,Female
13398,2015B0009963,Birth,28/02/2015,Female
13399,2015B0009965,Birth,28/02/2015,Male
13400,2015B0009960,Birth,28/02/2015,Female
13401,2015B0009958,Birth,28/02/2015,Male
13402,2015B0009955,Birth,28/02/2015,Female
13403,2015B0009913,Birth,28/02/2015,Female
